location,date,depth_group,value_ph,measurement_count_ph,value_dissolved_oxygen,measurement_count_dissolved_oxygen,value_difference,measurement_count_difference
WP,2014-07-23,Surface,8.788,10,6.754,10,2.0340000000000007,0
WP,2014-07-23,Mid-Depth,9.112,10,6.598999999999999,10,2.513000000000001,0
WP,2014-07-23,Lower Photic,9.015,10,6.129,10,2.886000000000001,0
WP,2014-07-23,Deep,8.971459266883013,28,3.088464004016925,28,5.882995262866087,0
WP,2014-08-12,Surface,9.010000000000002,10,7.468999999999999,10,1.5410000000000021,0
WP,2014-08-12,Mid-Depth,9.010000000000002,10,7.405000000000001,10,1.6050000000000004,0
WP,2014-08-12,Lower Photic,9.010000000000002,10,6.535000000000001,10,2.4750000000000005,0
WP,2014-08-12,Deep,8.96284680016358,28,3.043464376395076,28,5.919382423768504,0
WP,2014-09-08,Surface,7.3195,10,8.227,10,-0.9075000000000006,0
WP,2014-09-08,Mid-Depth,7.075,10,8.091000000000001,10,-1.016000000000001,0
WP,2014-09-08,Lower Photic,8.204,10,6.76,10,1.4440000000000008,0
WP,2014-09-08,Deep,7.831138182511858,28,3.1993719015933584,28,4.6317662809185,0
WP,2014-10-07,Surface,9.661,10,8.796000000000001,10,0.8649999999999984,0
WP,2014-10-07,Mid-Depth,9.831,10,8.199000000000002,10,1.631999999999998,0
WP,2014-10-07,Lower Photic,9.786,10,7.1240000000000006,10,2.661999999999999,0
WP,2014-10-07,Deep,8.9285773621602,28,2.890131881287136,28,6.038445480873063,0
WP,2014-11-11,Surface,10.867,10,7.695,10,3.1720000000000006,0
WP,2014-11-11,Mid-Depth,11.184,10,7.047,10,4.137,0
WP,2014-11-11,Lower Photic,11.351,10,6.715000000000001,10,4.636,0
WP,2014-11-11,Deep,10.35109082853048,28,4.252633529415206,28,6.098457299115275,0
WP,2014-12-08,Surface,8.499,10,6.396,10,2.1030000000000006,0
WP,2014-12-08,Mid-Depth,8.512,10,6.338,10,2.1740000000000004,0
WP,2014-12-08,Lower Photic,8.501,10,6.269,10,2.2319999999999993,0
WP,2014-12-08,Deep,8.151254709103906,28,3.873199125350234,28,4.278055583753672,0
WP,2015-01-14,Surface,8.433,10,7.169559132390569,10,1.2634408676094306,0
WP,2015-01-14,Mid-Depth,8.409,10,6.872843833940081,10,1.5361561660599197,0
WP,2015-01-14,Lower Photic,8.401,10,5.950619590630389,10,2.450380409369611,0
WP,2015-01-14,Deep,8.37763690751375,28,3.85460386090022,28,4.523033046613531,0
WP,2015-02-10,Surface,8.427000000000001,10,6.684,10,1.7430000000000012,0
WP,2015-02-10,Mid-Depth,8.294,10,6.742999999999999,10,1.551000000000001,0
WP,2015-02-10,Lower Photic,8.166,10,6.767999999999999,10,1.3980000000000015,0
WP,2015-02-10,Deep,8.107080434767513,28,6.5844980554522055,28,1.522582379315307,0
WP,2015-03-10,Surface,8.647,10,6.590999999999999,10,2.056000000000001,0
WP,2015-03-10,Mid-Depth,8.571000000000002,10,6.371,10,2.200000000000001,0
WP,2015-03-10,Lower Photic,8.489999999999998,10,5.502999999999999,10,2.986999999999999,0
WP,2015-03-10,Deep,8.427080561771378,28,4.968472297118564,28,3.4586082646528142,0
WP,2015-04-14,Surface,8.774,10,7.175999999999999,10,1.5979999999999999,0
WP,2015-04-14,Mid-Depth,8.77,10,7.238000000000001,10,1.5319999999999983,0
WP,2015-04-14,Lower Photic,8.687,10,7.053,10,1.6339999999999995,0
WP,2015-04-14,Deep,8.445594174741947,28,5.121744315435806,28,3.323849859306141,0
WP,2015-05-05,Surface,8.782,10,6.746,10,2.0359999999999996,0
WP,2015-05-05,Mid-Depth,8.648,10,7.4300000000000015,10,1.2179999999999982,0
WP,2015-05-05,Lower Photic,8.537,10,6.993,10,1.5440000000000005,0
WP,2015-05-05,Deep,8.234239781937758,28,4.601400663297592,28,3.632839118640166,0
WP,2015-06-09,Surface,8.988,10,7.414,10,1.5739999999999998,0
WP,2015-06-09,Mid-Depth,8.931999999999999,10,7.437,10,1.4949999999999983,0
WP,2015-06-09,Lower Photic,8.636999999999997,10,6.374,10,2.2629999999999972,0
WP,2015-06-09,Deep,8.332374999999999,28,4.078017857142856,28,4.254357142857143,0
WP,2015-07-14,Surface,8.692,10,7.306,10,1.3860000000000001,0
WP,2015-07-14,Mid-Depth,8.655999999999999,10,7.208,10,1.4479999999999986,0
WP,2015-07-14,Lower Photic,8.549000000000001,10,6.737,10,1.8120000000000012,0
WP,2015-07-14,Deep,8.077233473335033,28,3.775828197978658,28,4.301405275356375,0
WP,2015-08-10,Surface,8.867,10,7.801,10,1.0660000000000007,0
WP,2015-08-10,Mid-Depth,8.846,10,7.871,10,0.9749999999999996,0
WP,2015-08-10,Lower Photic,8.716999999999999,10,6.7700000000000005,10,1.9469999999999983,0
WP,2015-08-10,Deep,8.243498078073154,28,3.3554683838262136,28,4.88802969424694,0
WP,2015-09-09,Surface,9.051,10,8.177999999999999,10,0.8730000000000011,0
WP,2015-09-09,Mid-Depth,8.815,10,7.947000000000001,10,0.8679999999999986,0
WP,2015-09-09,Lower Photic,8.551999999999998,10,6.575999999999999,10,1.975999999999999,0
WP,2015-09-09,Deep,8.046731281869803,28,3.068585944868278,28,4.978145337001525,0
WP,2015-10-06,Surface,8.748999999999999,10,8.117,10,0.6319999999999979,0
WP,2015-10-06,Mid-Depth,8.363,10,7.654999999999999,10,0.7080000000000002,0
WP,2015-10-06,Lower Photic,8.206999999999997,10,6.049999999999999,10,2.1569999999999983,0
WP,2015-10-06,Deep,7.914764661150396,28,2.866165395270072,28,5.048599265880323,0
WP,2015-11-12,Surface,8.969000000000001,10,7.114,10,1.8550000000000013,0
WP,2015-11-12,Mid-Depth,8.943,10,6.415000000000001,10,2.5279999999999987,0
WP,2015-11-12,Lower Photic,8.716999999999999,10,5.264999999999999,10,3.452,0
WP,2015-11-12,Deep,7.9265594082732544,28,2.824428829029815,28,5.10213057924344,0
WP,2015-12-08,Surface,8.373000000000001,10,7.26,10,1.1130000000000013,0
WP,2015-12-08,Mid-Depth,8.381,10,7.220999999999999,10,1.160000000000001,0
WP,2015-12-08,Lower Photic,8.358999999999998,10,7.079000000000001,10,1.2799999999999976,0
WP,2015-12-08,Deep,8.092026867320463,28,4.6778776526220325,28,3.4141492146984307,0
WP,2016-01-19,Surface,7.775,10,7.321000000000001,10,0.45399999999999974,0
WP,2016-01-19,Mid-Depth,7.718999999999999,10,7.1720000000000015,10,0.5469999999999979,0
WP,2016-01-19,Lower Photic,7.69,10,6.911999999999999,10,0.7780000000000014,0
WP,2016-01-19,Deep,7.52385861502746,28,5.418130485791225,28,2.105728129236235,0
WP,2016-02-16,Surface,7.982999999999999,10,7.4300000000000015,10,0.5529999999999973,0
WP,2016-02-16,Mid-Depth,7.910000000000001,10,7.199000000000001,10,0.7110000000000003,0
WP,2016-02-16,Lower Photic,7.921000000000001,10,6.705000000000001,10,1.2160000000000002,0
WP,2016-02-16,Deep,7.893810380521401,28,5.686856551307464,28,2.206953829213937,0
WP,2016-03-08,Surface,8.685,10,8.180000000000001,10,0.504999999999999,0
WP,2016-03-08,Mid-Depth,8.562999999999999,10,7.816999999999998,10,0.7460000000000004,0
WP,2016-03-08,Lower Photic,8.494,10,6.920999999999999,10,1.5730000000000004,0
WP,2016-03-08,Deep,8.486984527923811,28,5.687210988119195,28,2.799773539804616,0
WP,2016-04-13,Surface,8.036,10,8.329,10,-0.29300000000000104,0
WP,2016-04-13,Mid-Depth,7.87,10,8.092,10,-0.22200000000000042,0
WP,2016-04-13,Lower Photic,7.703,10,6.461,10,1.242,0
WP,2016-04-13,Deep,7.673873627137024,28,4.647550532365473,28,3.0263230947715503,0
WP,2016-05-17,Surface,8.578000000000001,10,8.019,10,0.559000000000001,0
WP,2016-05-17,Mid-Depth,8.535,10,8.222999999999999,10,0.31200000000000117,0
WP,2016-05-17,Lower Photic,8.221999999999998,10,5.718,10,2.503999999999998,0
WP,2016-05-17,Deep,8.076926350664271,28,3.973363117442227,28,4.103563233222044,0
WP,2016-06-14,Surface,8.606,10,8.071000000000002,10,0.5349999999999984,0
WP,2016-06-14,Mid-Depth,8.553999999999998,10,8.045999999999998,10,0.5080000000000009,0
WP,2016-06-14,Lower Photic,8.322000000000001,10,5.649,10,2.673000000000001,0
WP,2016-06-14,Deep,8.052420236022828,28,3.2681523983473206,28,4.7842678376755075,0
WP,2016-07-12,Surface,8.760000000000002,10,7.510000000000001,10,1.2500000000000009,0
WP,2016-07-12,Mid-Depth,8.707999999999998,10,7.462999999999999,10,1.2449999999999992,0
WP,2016-07-12,Lower Photic,8.391,10,4.426,10,3.965,0
WP,2016-07-12,Deep,8.136829424359568,28,2.92617067130562,28,5.2106587530539485,0
WP,2016-08-10,Surface,8.398,10,7.749,10,0.649,0
WP,2016-08-10,Mid-Depth,8.376000000000001,10,7.922,10,0.4540000000000015,0
WP,2016-08-10,Lower Photic,8.311000000000002,10,7.531000000000001,10,0.7800000000000011,0
WP,2016-08-10,Deep,7.865535342094433,28,2.917056378234032,28,4.948478963860401,0
WP,2016-09-07,Surface,9.841,10,7.764999999999999,10,2.0760000000000005,0
WP,2016-09-07,Mid-Depth,9.821,10,7.800999999999999,10,2.0200000000000005,0
WP,2016-09-07,Lower Photic,9.73,10,7.161,10,2.569000000000001,0
WP,2016-09-07,Deep,9.178428730654009,28,2.9210601147170285,28,6.25736861593698,0
WP,2016-10-12,Surface,8.875,10,7.244,10,1.6310000000000002,0
WP,2016-10-12,Mid-Depth,8.870999999999999,10,7.259,10,1.6119999999999983,0
WP,2016-10-12,Lower Photic,8.761,10,6.472,10,2.288999999999999,0
WP,2016-10-12,Deep,8.252464285714286,28,2.1831428571428573,28,6.0693214285714285,0
WP,2016-11-09,Surface,8.839000000000002,10,7.537999999999999,10,1.3010000000000028,0
WP,2016-11-09,Mid-Depth,8.879000000000001,10,7.511999999999999,10,1.3670000000000027,0
WP,2016-11-09,Lower Photic,8.851999999999999,10,7.237,10,1.6149999999999984,0
WP,2016-11-09,Deep,8.392517701142518,28,3.036025153399657,28,5.356492547742861,0
WP,2016-12-05,Surface,8.398,10,7.93,10,0.46799999999999997,0
WP,2016-12-05,Mid-Depth,8.317000000000002,10,7.644,10,0.6730000000000018,0
WP,2016-12-05,Lower Photic,8.257,10,6.910000000000001,10,1.3469999999999986,0
WP,2016-12-05,Deep,8.061606621743596,28,4.641783043750786,28,3.41982357799281,0
WP,2017-02-08,Surface,8.277000000000001,10,6.405000000000001,10,1.8719999999999999,0
WP,2017-02-08,Mid-Depth,8.207000000000003,10,6.115,10,2.0920000000000023,0
WP,2017-02-08,Lower Photic,8.171000000000001,10,5.373,10,2.798000000000001,0
WP,2017-02-08,Deep,8.13919509049759,28,4.642203912404544,28,3.4969911780930465,0
WP,2017-03-14,Surface,8.347,10,7.396000000000001,10,0.9509999999999987,0
WP,2017-03-14,Mid-Depth,8.278,10,6.496,10,1.782,0
WP,2017-03-14,Lower Photic,8.257,10,5.792,10,2.465,0
WP,2017-03-14,Deep,8.20808419796773,28,4.846658331653394,28,3.3614258663143364,0
WP,2017-04-19,Surface,8.290000000000001,10,7.601000000000001,10,0.6890000000000001,0
WP,2017-04-19,Mid-Depth,8.220000000000002,10,7.505,10,0.7150000000000025,0
WP,2017-04-19,Lower Photic,8.190999999999999,10,7.097999999999999,10,1.093,0
WP,2017-04-19,Deep,8.099440738127086,28,5.372386257965104,28,2.727054480161982,0
WP,2017-05-16,Surface,8.152,10,7.823,10,0.32899999999999885,0
WP,2017-05-16,Mid-Depth,8.064999999999998,10,7.834999999999999,10,0.22999999999999865,0
WP,2017-05-16,Lower Photic,7.997,10,7.167999999999999,10,0.8290000000000006,0
WP,2017-05-16,Deep,7.971490454301453,28,4.978771868281113,28,2.99271858602034,0
WP,2017-06-13,Surface,9.358999999999998,10,8.091,10,1.267999999999999,0
WP,2017-06-13,Mid-Depth,9.329,10,7.886999999999999,10,1.442000000000002,0
WP,2017-06-13,Lower Photic,9.215,10,6.564,10,2.651,0
WP,2017-06-13,Deep,9.089427500765217,28,4.53158607226407,28,4.557841428501146,0
WP,2017-07-11,Surface,8.184000000000001,10,8.538,10,-0.3539999999999992,0
WP,2017-07-11,Mid-Depth,8.072999999999999,10,7.824,10,0.24899999999999878,0
WP,2017-07-11,Lower Photic,7.949,10,6.103,10,1.846,0
WP,2017-07-11,Deep,7.850938934899532,28,3.978683315626394,28,3.872255619273138,0
WP,2017-08-08,Surface,9.025,10,8.116,10,0.9090000000000007,0
WP,2017-08-08,Mid-Depth,9.004999999999999,10,8.196,10,0.8089999999999993,0
WP,2017-08-08,Lower Photic,8.870999999999999,10,6.824,10,2.046999999999999,0
WP,2017-08-08,Deep,8.449307461352186,28,3.420843768863425,28,5.028463692488761,0
WP,2017-09-12,Surface,10.371,10,7.318,10,3.053000000000001,0
WP,2017-09-12,Mid-Depth,10.339,10,7.148000000000001,10,3.191,0
WP,2017-09-12,Lower Photic,10.091,10,5.284999999999999,10,4.806,0
WP,2017-09-12,Deep,9.495071148671665,28,2.519770908592036,28,6.975300240079628,0
WP,2017-10-12,Surface,9.105,10,6.0840000000000005,10,3.021,0
WP,2017-10-12,Mid-Depth,9.071000000000002,10,5.99,10,3.0810000000000013,0
WP,2017-10-12,Lower Photic,8.955000000000002,10,5.33,10,3.6250000000000018,0
WP,2017-10-12,Deep,8.195025087155267,28,2.1212470581010647,28,6.0737780290542025,0
WP,2017-11-07,Surface,8.944999999999999,10,7.736,10,1.2089999999999987,0
WP,2017-11-07,Mid-Depth,8.895000000000001,10,7.266999999999999,10,1.6280000000000028,0
WP,2017-11-07,Lower Photic,8.853000000000002,10,6.825,10,2.0280000000000014,0
WP,2017-11-07,Deep,8.093634394037249,28,2.744725600597463,28,5.348908793439786,0
WP,2017-12-13,Surface,8.567000000000002,10,4.601999999999999,10,3.9650000000000025,0
WP,2017-12-13,Mid-Depth,8.56,10,4.6450000000000005,10,3.915,0
WP,2017-12-13,Lower Photic,8.556000000000001,10,4.6,10,3.9560000000000013,0
WP,2017-12-13,Deep,8.409884188550608,28,3.827177329238359,28,4.582706859312249,0
WP,2018-01-11,Surface,9.306963719106426,10,6.832807484017145,10,2.4741562350892803,0
WP,2018-01-11,Mid-Depth,9.181070438907732,10,5.406894123068633,10,3.7741763158390986,0
WP,2018-01-11,Lower Photic,9.088707516963948,10,4.967269666902449,10,4.1214378500615,0
WP,2018-01-11,Deep,9.004585792364804,28,4.531883470386251,28,4.472702321978552,0
WP,2018-02-07,Surface,8.851125147044062,10,4.088988575432203,10,4.762136571611859,0
WP,2018-02-07,Mid-Depth,8.704093444818517,10,3.027145667155224,10,5.676947777663292,0
WP,2018-02-07,Lower Photic,8.69636047333123,10,3.030612204561657,10,5.6657482687695735,0
WP,2018-02-07,Deep,8.579603925501315,28,2.836664945131185,28,5.7429389803701305,0
WP,2018-02-28,Surface,8.699494196556127,10,5.242853720726248,10,3.4566404758298797,0
WP,2018-02-28,Mid-Depth,8.54932952275322,10,3.8233349019101817,10,4.725994620843039,0
WP,2018-02-28,Lower Photic,8.510502653251184,10,3.524572588131281,10,4.985930065119902,0
WP,2018-02-28,Deep,8.457628703395462,28,3.050156738045001,28,5.407471965350462,0
WP,2018-03-13,Surface,8.833505673026952,10,6.328672046938283,10,2.5048336260886694,0
WP,2018-03-13,Mid-Depth,8.640637772386473,10,4.649091489302416,10,3.991546283084057,0
WP,2018-03-13,Lower Photic,8.589881152643118,10,4.274481645258261,10,4.315399507384857,0
WP,2018-03-13,Deep,8.485030378760866,28,3.4083691601748027,28,5.076661218586064,0
WP,2018-04-10,Surface,8.89011172679975,10,6.84209164622218,10,2.0480200805775706,0
WP,2018-04-10,Mid-Depth,8.826137754713352,10,6.698896839003399,10,2.1272409157099537,0
WP,2018-04-10,Lower Photic,8.653402575995491,10,5.603822549639864,10,3.0495800263556267,0
WP,2018-04-10,Deep,8.358310070366995,28,3.326077914892877,28,5.032232155474118,0
WP,2018-05-15,Surface,8.713900029867423,10,7.325109273778745,10,1.388790756088678,0
WP,2018-05-15,Mid-Depth,8.576368918634198,10,7.002865846313318,10,1.5735030723208805,0
WP,2018-05-15,Lower Photic,8.351329169402158,10,5.5724730963642655,10,2.7788560730378924,0
WP,2018-05-15,Deep,8.047821449264196,28,3.382603777191165,28,4.665217672073032,0
WP,2018-06-12,Surface,8.872666709726905,10,7.035633129217297,10,1.8370335805096083,0
WP,2018-06-12,Mid-Depth,8.666317095172564,10,6.273982566374345,10,2.3923345287982194,0
WP,2018-06-12,Lower Photic,8.291975320847039,10,4.214252392543126,10,4.0777229283039125,0
WP,2018-06-12,Deep,8.072395852791024,28,2.794287558524394,28,5.27810829426663,0
WP,2018-07-17,Surface,8.787238583813927,10,6.614298728285689,10,2.172939855528238,0
WP,2018-07-17,Mid-Depth,8.74393701547463,10,6.484498956866044,10,2.2594380586085867,0
WP,2018-07-17,Lower Photic,8.498309776395423,10,5.196334308373964,10,3.3019754680214595,0
WP,2018-07-17,Deep,8.053908711367276,28,2.473150887858882,28,5.580757823508394,0
WP,2018-08-14,Surface,8.844043223776023,10,7.00893985272605,10,1.8351033710499731,0
WP,2018-08-14,Mid-Depth,8.76208359220876,10,6.861045867954014,10,1.9010377242547465,0
WP,2018-08-14,Lower Photic,8.626030784712492,10,6.142171481250903,10,2.483859303461589,0
WP,2018-08-14,Deep,8.0778108793543,28,2.7924976524239464,28,5.285313226930354,0
WP,2018-09-11,Surface,8.818702189334363,10,7.23588162100724,10,1.582820568327123,0
WP,2018-09-11,Mid-Depth,8.737731318868269,10,7.0772773937266695,10,1.6604539251415993,0
WP,2018-09-11,Lower Photic,8.482720563610966,10,5.504410314507718,10,2.9783102491032487,0
WP,2018-09-11,Deep,7.987823086912596,28,2.5331078130853286,28,5.454715273827267,0
WP,2018-12-12,Surface,8.572200442342917,10,5.7969988594139865,10,2.77520158292893,0
WP,2018-12-12,Mid-Depth,8.57119668789667,10,5.781349460642111,10,2.789847227254559,0
WP,2018-12-12,Lower Photic,8.551255933257334,10,5.618874769972146,10,2.9323811632851875,0
WP,2018-12-12,Deep,8.19856773301055,28,3.302660732077626,28,4.895907000932924,0
WP,2019-02-12,Surface,8.419938411440159,10,6.883,10,1.5369384114401585,0
WP,2019-02-12,Mid-Depth,8.142812422846067,10,6.324,10,1.818812422846067,0
WP,2019-02-12,Lower Photic,8.03647423267722,10,5.997999999999999,10,2.0384742326772205,0
WP,2019-02-12,Deep,7.958400197864933,28,7.146249609653334,28,0.8121505882115985,0
WP,2019-03-12,Surface,8.476287765220608,10,7.044000000000001,10,1.4322877652206065,0
WP,2019-03-12,Mid-Depth,8.376567205202814,10,6.289,10,2.0875672052028147,0
WP,2019-03-12,Lower Photic,8.30414511984478,10,5.917,10,2.3871451198447797,0
WP,2019-03-12,Deep,8.185871312298804,28,4.819727396809043,28,3.3661439154897614,0
WP,2019-04-09,Surface,8.68740753129411,10,7.489,10,1.1984075312941096,0
WP,2019-04-09,Mid-Depth,8.42174500527983,10,6.682,10,1.7397450052798291,0
WP,2019-04-09,Lower Photic,8.285193113188356,10,6.117,10,2.168193113188356,0
WP,2019-04-09,Deep,8.119552819922802,28,4.556708070814591,28,3.562844749108211,0
WP,2019-05-14,Surface,8.85580255219803,10,7.663388640401498,10,1.1924139117965318,0
WP,2019-05-14,Mid-Depth,8.72455585456172,10,6.888368524818205,10,1.836187329743515,0
WP,2019-05-14,Lower Photic,8.488480515209684,10,5.0991034488551765,10,3.3893770663545073,0
WP,2019-05-14,Deep,8.245538269105575,28,3.770802920999444,28,4.474735348106131,0
WP,2019-06-12,Surface,8.847199264753408,10,7.040495497423756,10,1.806703767329652,0
WP,2019-06-12,Mid-Depth,8.751362244075677,10,6.821973260548778,10,1.9293889835268994,0
WP,2019-06-12,Lower Photic,8.39470968061135,10,4.634086725132006,10,3.7606229554793433,0
WP,2019-06-12,Deep,8.125051335716865,28,3.324823584162566,28,4.800227751554299,0
WP,2019-07-12,Surface,8.825514829677326,10,6.830180703093423,10,1.995334126583903,0
WP,2019-07-12,Mid-Depth,8.603632124966579,10,6.775990405432606,10,1.8276417195339727,0
WP,2019-07-12,Lower Photic,8.268176335166682,10,4.884856484246746,10,3.3833198509199365,0
WP,2019-07-12,Deep,7.860425043789866,28,3.240852733780348,28,4.619572310009518,0
WP,2019-08-13,Surface,8.686674040737778,10,7.245586744375744,10,1.441087296362034,0
WP,2019-08-13,Mid-Depth,8.541702004525089,10,6.883878015328255,10,1.6578239891968334,0
WP,2019-08-13,Lower Photic,8.386934470108878,10,5.921040774724335,10,2.465893695384543,0
WP,2019-08-13,Deep,7.876533279196076,28,3.033759373727341,28,4.842773905468736,0
WP,2019-09-10,Surface,8.885224199106721,10,7.200876271314874,10,1.6843479277918476,0
WP,2019-09-10,Mid-Depth,8.77366240966847,10,6.644413473875666,10,2.1292489357928037,0
WP,2019-09-10,Lower Photic,8.48619749763271,10,4.569111208768785,10,3.917086288863926,0
WP,2019-09-10,Deep,8.030429950290683,28,2.668971056086904,28,5.361458894203779,0
WP,2020-01-23,Surface,8.368314299501655,10,6.335848093098865,10,2.0324662064027903,0
WP,2020-01-23,Mid-Depth,7.772130819019639,10,6.28125957403624,10,1.4908712449833992,0
WP,2020-01-23,Lower Photic,7.778533276439569,10,6.174819361273171,10,1.6037139151663986,0
WP,2020-01-23,Deep,7.337198524494929,28,5.122441938675883,28,2.214756585819046,0
WP,2020-02-11,Surface,8.42839009293899,10,7.52830324752995,10,0.9000868454090405,0
WP,2020-02-11,Mid-Depth,8.109882564148846,10,7.008601289296733,10,1.1012812748521128,0
WP,2020-02-11,Lower Photic,7.989380231312367,10,6.310705447232463,10,1.6786747840799041,0
WP,2020-02-11,Deep,7.799302884455501,28,4.616227989821224,28,3.1830748946342764,0
WP,2020-03-10,Surface,6.992814035938378,10,6.500392180198216,10,0.4924218557401616,0
WP,2020-03-10,Mid-Depth,7.273635558967169,10,6.129893714890609,10,1.14374184407656,0
WP,2020-03-10,Lower Photic,7.618592061932939,10,5.956787393916513,10,1.6618046680164262,0
WP,2020-03-10,Deep,7.844462003667382,28,5.0961966820340425,28,2.7482653216333395,0
WP,2020-08-11,Surface,8.778173245374203,10,7.035147387485495,10,1.7430258578887088,0
WP,2020-08-11,Mid-Depth,8.180328911655218,10,6.841608308397056,10,1.338720603258162,0
WP,2020-08-11,Lower Photic,7.772678255664618,10,5.181510828898157,10,2.5911674267664617,0
WP,2020-08-11,Deep,7.1455814818224495,28,3.1363273119128925,28,4.009254169909557,0
WP,2020-09-08,Surface,8.813248210223405,10,7.216914037596399,10,1.5963341726270057,0
WP,2020-09-08,Mid-Depth,8.676778144655142,10,6.890210419367932,10,1.7865677252872096,0
WP,2020-09-08,Lower Photic,8.449858988372043,10,5.445179624779054,10,3.004679363592989,0
WP,2020-09-08,Deep,7.936663307276885,28,2.9005386664019537,28,5.036124640874931,0
WP,2020-10-13,Surface,8.588388001458416,10,7.054449248472167,10,1.5339387529862485,0
WP,2020-10-13,Mid-Depth,7.930236757276904,10,6.659598255720264,10,1.2706385015566397,0
WP,2020-10-13,Lower Photic,7.535735213893584,10,5.045089715615772,10,2.4906454982778117,0
WP,2020-10-13,Deep,6.969973307367847,28,2.758344609036528,28,4.211628698331319,0
WP,2020-11-10,Surface,8.355568704959014,10,6.905031464437414,10,1.4505372405215997,0
WP,2020-11-10,Mid-Depth,7.700514563457121,10,6.554443080577729,10,1.1460714828793916,0
WP,2020-11-10,Lower Photic,7.549528878267803,10,6.235661531106151,10,1.3138673471616515,0
WP,2020-11-10,Deep,7.065398470724577,28,3.045579131565656,28,4.0198193391589205,0
WP,2020-12-08,Surface,7.693624202962719,10,6.426168501765517,10,1.2674557011972025,0
WP,2020-12-08,Mid-Depth,7.312878506078178,10,6.294453928835151,10,1.0184245772430272,0
WP,2020-12-08,Lower Photic,6.515252054110206,10,6.295116038791193,10,0.22013601531901372,0
WP,2020-12-08,Deep,5.551009665692193,28,4.008575871791509,28,1.5424337939006838,0
WP,2021-01-19,Surface,8.132340880460868,10,6.488935678034641,10,1.6434052024262265,0
WP,2021-01-19,Mid-Depth,7.992688139099505,10,6.421262787307008,10,1.571425351792497,0
WP,2021-01-19,Lower Photic,7.941804143955048,10,6.359652662243395,10,1.5821514817116533,0
WP,2021-01-19,Deep,7.733952337384229,28,5.100070603784956,28,2.6338817335992735,0
WP,2021-02-16,Surface,8.688711420752623,10,7.468965258847021,10,1.2197461619056025,0
WP,2021-02-16,Mid-Depth,8.237163864928105,10,7.052658585313783,10,1.1845052796143216,0
WP,2021-02-16,Lower Photic,8.137869551493136,10,6.547203630788262,10,1.5906659207048737,0
WP,2021-02-16,Deep,7.951163603306646,28,5.054401743808752,28,2.896761859497894,0
WP,2021-03-16,Surface,8.027194262967424,10,7.244941371173125,10,0.7822528917942986,0
WP,2021-03-16,Mid-Depth,7.865764584914811,10,6.825299761668108,10,1.0404648232467029,0
WP,2021-03-16,Lower Photic,7.761806480339788,10,6.178917211188063,10,1.5828892691517256,0
WP,2021-03-16,Deep,7.679565674738462,28,5.079508626804814,28,2.600057047933648,0
WP,2021-04-13,Surface,8.594334824139926,10,7.496495110896964,10,1.097839713242962,0
WP,2021-04-13,Mid-Depth,8.361304320894723,10,7.098614824828087,10,1.2626894960666357,0
WP,2021-04-13,Lower Photic,8.08764893687888,10,6.754932520394822,10,1.3327164164840584,0
WP,2021-04-13,Deep,7.895199824552437,28,5.255527781501748,28,2.6396720430506893,0
WP,2021-05-11,Surface,8.78615473354667,10,7.255289221390237,10,1.5308655121564332,0
WP,2021-05-11,Mid-Depth,8.71108586870821,10,6.82291448923749,10,1.8881713794707196,0
WP,2021-05-11,Lower Photic,8.582669369316523,10,5.995708361099196,10,2.586961008217327,0
WP,2021-05-11,Deep,8.378227971603803,28,4.705948428215087,28,3.672279543388716,0
WP,2021-06-08,Surface,8.753044863989377,10,7.302313347228482,10,1.4507315167608947,0
WP,2021-06-08,Mid-Depth,8.249429623245893,10,6.848264432714369,10,1.4011651905315246,0
WP,2021-06-08,Lower Photic,7.779917348788848,10,5.321212560411159,10,2.4587047883776885,0
WP,2021-06-08,Deep,7.473415375183037,28,4.3469470609596135,28,3.1264683142234233,0
WP,2021-07-13,Surface,8.802821099623369,10,7.42896455955696,10,1.3738565400664093,0
WP,2021-07-13,Mid-Depth,8.146281636142826,10,7.070691428226104,10,1.0755902079167212,0
WP,2021-07-13,Lower Photic,7.577034676005442,10,4.9892537800484025,10,2.5877808959570396,0
WP,2021-07-13,Deep,7.198792419077583,28,4.006853177750606,28,3.1919392413269776,0
WP,2021-08-10,Surface,8.870392364523202,10,7.493678830419123,10,1.3767135341040788,0
WP,2021-08-10,Mid-Depth,8.078338292682659,10,7.11867100090453,10,0.9596672917781293,0
WP,2021-08-10,Lower Photic,7.193901934053217,10,5.871678735743343,10,1.3222231983098744,0
WP,2021-08-10,Deep,6.389400743775851,28,3.836626639686653,28,2.552774104089198,0
WP,2021-09-07,Surface,8.416691005070247,10,7.32590973438919,10,1.090781270681057,0
WP,2021-09-07,Mid-Depth,7.958723192186921,10,7.09863379514289,10,0.8600893970440309,0
WP,2021-09-07,Lower Photic,7.7707030276578495,10,6.218879366931659,10,1.5518236607261908,0
WP,2021-09-07,Deep,7.186604088430004,28,3.3896729672337087,28,3.796931121196295,0
WP,2021-10-12,Surface,8.789718242740403,10,7.329613720415077,10,1.4601045223253255,0
WP,2021-10-12,Mid-Depth,8.279761224915433,10,7.403743587431082,10,0.8760176374843507,0
WP,2021-10-12,Lower Photic,7.7775448304235155,10,5.754076803176401,10,2.023468027247114,0
WP,2021-10-12,Deep,7.266935751385697,28,3.237937273534263,28,4.0289984778514345,0
