location,date,depth_group,value_temp,measurement_count_temp,value_chlorophyll_a,measurement_count_chlorophyll_a,value_difference,measurement_count_difference
WP,2015-03-10,Mid-Depth,20.555,10,5.769,10,14.786,0
WP,2015-03-10,Lower Photic,20.353,10,6.758,10,13.595000000000002,0
WP,2015-03-10,Deep,20.34041464057534,28,4.483390524086035,28,15.857024116489304,0
WP,2015-04-14,Surface,22.788,10,0.3370000000000001,10,22.451,0
WP,2015-04-14,Mid-Depth,22.023000000000003,10,0.6789999999999999,10,21.344000000000005,0
WP,2015-04-14,Lower Photic,21.469,10,0.837,10,20.632,0
WP,2015-04-14,Deep,20.687730124514,28,0.5684364454578854,28,20.119293679056117,0
WP,2015-05-05,Surface,23.741,10,0.4630000000000001,10,23.278,0
WP,2015-05-05,Mid-Depth,22.761000000000003,10,0.784,10,21.977000000000004,0
WP,2015-05-05,Lower Photic,21.568,10,0.868,10,20.700000000000003,0
WP,2015-05-05,Deep,20.5871921486204,28,0.5748923398347757,28,20.012299808785624,0
WP,2015-06-09,Surface,24.01,10,0.586,10,23.424000000000003,0
WP,2015-06-09,Mid-Depth,23.934,10,0.724,10,23.21,0
WP,2015-06-09,Lower Photic,21.673,10,0.617,10,21.055999999999997,0
WP,2015-06-09,Deep,20.55391666666668,28,0.3156071428571428,28,20.238309523809537,0
WP,2015-07-14,Surface,23.291000000000004,10,0.6090000000000001,10,22.682000000000002,0
WP,2015-07-14,Mid-Depth,22.752,10,1.427,10,21.325,0
WP,2015-07-14,Lower Photic,22.503000000000004,10,1.379,10,21.124000000000002,0
WP,2015-07-14,Deep,20.688275087764485,28,0.7651293958131865,28,19.923145691951298,0
WP,2015-08-10,Surface,24.422,10,0.931,10,23.491,0
WP,2015-08-10,Mid-Depth,23.609,10,1.625,10,21.984,0
WP,2015-08-10,Lower Photic,22.789,10,1.141,10,21.648000000000003,0
WP,2015-08-10,Deep,20.819477764658853,28,0.8183053605536635,28,20.00117240410519,0
WP,2015-09-09,Surface,24.099,10,2.5806666666666667,10,21.518333333333334,0
WP,2015-09-09,Mid-Depth,23.721,10,2.3063333333333333,10,21.414666666666665,0
WP,2015-09-09,Lower Photic,23.198,10,0.962,10,22.236,0
WP,2015-09-09,Deep,20.977994204971093,28,0.4946457538606375,28,20.483348451110455,0
WP,2015-10-06,Surface,24.536,10,0.959,10,23.577,0
WP,2015-10-06,Mid-Depth,23.736,10,1.198,10,22.538,0
WP,2015-10-06,Lower Photic,23.105,10,0.7630000000000001,10,22.342,0
WP,2015-10-06,Deep,21.01324290557008,28,0.3917822941915633,28,20.621460611378517,0
WP,2015-11-12,Surface,23.48,10,1.8685568551925889,10,21.61144314480741,0
WP,2015-11-12,Mid-Depth,23.4,10,2.444746768902095,10,20.955253231097902,0
WP,2015-11-12,Lower Photic,23.21,10,1.921989819630592,10,21.288010180369408,0
WP,2015-11-12,Deep,21.74257642076336,28,1.045971493583992,28,20.69660492717937,0
WP,2015-12-08,Surface,22.055,10,1.1010000000000002,10,20.954,0
WP,2015-12-08,Mid-Depth,21.993,10,2.13,10,19.863,0
WP,2015-12-08,Lower Photic,21.966,10,1.9620000000000004,10,20.004,0
WP,2015-12-08,Deep,21.22329094279192,28,1.0570014808660757,28,20.166289461925842,0
WP,2016-01-19,Surface,21.597,10,1.3729999999999998,10,20.224,0
WP,2016-01-19,Mid-Depth,21.505000000000003,10,1.798,10,19.707,0
WP,2016-01-19,Lower Photic,21.476,10,1.671,10,19.805,0
WP,2016-01-19,Deep,21.13638095819075,28,1.0090186449674432,28,20.127362313223305,0
WP,2016-02-16,Surface,21.178,10,3.530500000000001,10,17.6475,0
WP,2016-02-16,Mid-Depth,20.888,10,5.529999999999999,10,15.358000000000002,0
WP,2016-02-16,Lower Photic,20.821,10,4.209999999999999,10,16.611000000000004,0
WP,2016-02-16,Deep,20.71841587288776,28,3.061009916891648,28,17.65740595599611,0
WP,2016-03-08,Surface,21.840000000000003,10,1.914,10,19.926000000000002,0
WP,2016-03-08,Mid-Depth,20.972,10,4.2780000000000005,10,16.694000000000003,0
WP,2016-03-08,Lower Photic,20.796,10,3.6319999999999992,10,17.164,0
WP,2016-03-08,Deep,20.655870576258604,28,1.7713705718116213,28,18.884500004446984,0
WP,2016-04-13,Surface,23.517000000000003,10,1.099,10,22.418000000000003,0
WP,2016-04-13,Mid-Depth,22.404000000000003,10,2.4270000000000005,10,19.977000000000004,0
WP,2016-04-13,Lower Photic,21.546,10,1.439,10,20.107,0
WP,2016-04-13,Deep,20.7268459351996,28,0.355216453662886,28,20.37162948153671,0
WP,2016-05-17,Surface,24.137,10,0.211,10,23.926000000000002,0
WP,2016-05-17,Mid-Depth,23.618,10,0.709,10,22.909,0
WP,2016-05-17,Lower Photic,21.649,10,0.7660000000000001,10,20.883,0
WP,2016-05-17,Deep,20.681335120062247,28,0.2766349871028687,28,20.404700132959377,0
WP,2016-06-14,Surface,24.543,10,0.612,10,23.931,0
WP,2016-06-14,Mid-Depth,24.1,10,1.33,10,22.770000000000003,0
WP,2016-06-14,Lower Photic,22.617,10,0.8190000000000002,10,21.798000000000002,0
WP,2016-06-14,Deep,20.796746737412327,28,0.2701446010168176,28,20.52660213639551,0
WP,2016-07-12,Surface,23.697,10,0.344,10,23.352999999999998,0
WP,2016-07-12,Mid-Depth,23.558,10,0.8089999999999999,10,22.749,0
WP,2016-07-12,Lower Photic,22.458,10,1.015,10,21.442999999999998,0
WP,2016-07-12,Deep,20.7527289552278,28,0.3125655901608545,28,20.440163365066944,0
WP,2016-08-10,Surface,24.26,10,0.375,10,23.885,0
WP,2016-08-10,Mid-Depth,23.752,10,0.8109999999999999,10,22.941,0
WP,2016-08-10,Lower Photic,23.106,10,1.0429999999999997,10,22.063000000000002,0
WP,2016-08-10,Deep,20.905914569676128,28,0.2975486849872348,28,20.608365884688894,0
WP,2016-09-07,Surface,24.039000000000005,10,0.302,10,23.737000000000005,0
WP,2016-09-07,Mid-Depth,23.663,10,0.725,10,22.938,0
WP,2016-09-07,Lower Photic,23.308,10,0.691,10,22.617,0
WP,2016-09-07,Deep,20.77869216779477,28,0.2323393784808784,28,20.54635278931389,0
WP,2016-10-12,Surface,23.433,10,0.424,10,23.009,0
WP,2016-10-12,Mid-Depth,23.354,10,0.6990000000000001,10,22.654999999999998,0
WP,2016-10-12,Lower Photic,23.077,10,0.635,10,22.442,0
WP,2016-10-12,Deep,20.95828571428571,28,0.2134642857142857,28,20.744821428571427,0
WP,2016-11-09,Surface,23.112,10,0.387,10,22.724999999999998,0
WP,2016-11-09,Mid-Depth,22.745,10,1.033,10,21.712,0
WP,2016-11-09,Lower Photic,22.651,10,1.307,10,21.344,0
WP,2016-11-09,Deep,21.294440244928698,28,0.5376143849367113,28,20.756825859991988,0
WP,2016-12-05,Surface,22.232000000000003,10,0.82,10,21.412000000000003,0
WP,2016-12-05,Mid-Depth,21.745,10,2.111,10,19.634,0
WP,2016-12-05,Lower Photic,21.619,10,1.874,10,19.745,0
WP,2016-12-05,Deep,21.18387846102356,28,0.8628536755623669,28,20.321024785461194,0
WP,2017-02-08,Surface,21.029,10,1.642,10,19.387,0
WP,2017-02-08,Mid-Depth,20.646,10,1.854,10,18.792,0
WP,2017-02-08,Lower Photic,20.418,10,1.3330000000000002,10,19.085,0
WP,2017-02-08,Deep,20.388693199160365,28,0.9830693775554036,28,19.405623821604962,0
WP,2017-03-14,Surface,21.227,10,1.82,10,19.407,0
WP,2017-03-14,Mid-Depth,20.559,10,1.912,10,18.647000000000002,0
WP,2017-03-14,Lower Photic,20.469,10,1.067,10,19.402,0
WP,2017-03-14,Deep,20.40332641289661,28,0.4797645996080584,28,19.923561813288554,0
WP,2017-04-19,Surface,21.935,10,0.182,10,21.753,0
WP,2017-04-19,Mid-Depth,21.447000000000003,10,0.471,10,20.976000000000003,0
WP,2017-04-19,Lower Photic,21.22,10,0.626,10,20.593999999999998,0
WP,2017-04-19,Deep,20.599374218317617,28,0.4573383004475798,28,20.142035917870036,0
WP,2017-05-16,Surface,23.590000000000003,10,0.369,10,23.221000000000004,0
WP,2017-05-16,Mid-Depth,22.799,10,0.79,10,22.009,0
WP,2017-05-16,Lower Photic,21.892,10,0.631,10,21.261,0
WP,2017-05-16,Deep,20.644413416383568,28,0.3013128322108765,28,20.343100584172692,0
WP,2017-06-13,Surface,24.095,10,0.363,10,23.732,0
WP,2017-06-13,Mid-Depth,23.405,10,0.7819999999999999,10,22.623,0
WP,2017-06-13,Lower Photic,21.989000000000004,10,0.489,10,21.500000000000004,0
WP,2017-06-13,Deep,20.647417012463176,28,0.1596426968268297,28,20.487774315636347,0
WP,2017-07-11,Surface,23.961,10,0.634,10,23.326999999999998,0
WP,2017-07-11,Mid-Depth,22.953,10,0.542,10,22.410999999999998,0
WP,2017-07-11,Lower Photic,21.81,10,0.288,10,21.522,0
WP,2017-07-11,Deep,20.621789970778,28,0.1713512372567051,28,20.450438733521295,0
WP,2017-08-08,Surface,23.703,10,0.343,10,23.36,0
WP,2017-08-08,Mid-Depth,23.367,10,0.6789999999999999,10,22.688000000000002,0
WP,2017-08-08,Lower Photic,22.6,10,0.597,10,22.003,0
WP,2017-08-08,Deep,20.698672586231275,28,0.1735799151122265,28,20.525092671119047,0
WP,2017-09-12,Surface,24.228,10,0.74,10,23.488000000000003,0
WP,2017-09-12,Mid-Depth,23.613,10,0.716,10,22.897,0
WP,2017-09-12,Lower Photic,22.769,10,0.313,10,22.456,0
WP,2017-09-12,Deep,20.843421197438893,28,0.1456565139407545,28,20.69776468349814,0
WP,2017-10-12,Surface,23.679,10,0.585,10,23.093999999999998,0
WP,2017-10-12,Mid-Depth,23.303,10,0.858,10,22.445,0
WP,2017-10-12,Lower Photic,23.055,10,0.619,10,22.436,0
WP,2017-10-12,Deep,20.91563908949147,28,0.1831368272886906,28,20.73250226220278,0
WP,2017-11-07,Surface,23.357,10,0.576,10,22.781,0
WP,2017-11-07,Mid-Depth,22.791,10,1.789,10,21.002,0
WP,2017-11-07,Lower Photic,22.687,10,1.512,10,21.175,0
WP,2017-11-07,Deep,21.022885102666827,28,0.537040072045718,28,20.485845030621107,0
WP,2017-12-13,Surface,22.85654530101157,10,1.794,10,21.062545301011568,0
WP,2017-12-13,Mid-Depth,22.40151184741037,10,3.273000000000001,10,19.12851184741037,0
WP,2017-12-13,Lower Photic,21.84580355393476,10,3.217,10,18.628803553934763,0
WP,2017-12-13,Deep,20.812331300128186,28,2.4174553073568816,28,18.394875992771304,0
WP,2018-01-11,Surface,20.711728466416112,10,9.747939279997636,10,10.963789186418476,0
WP,2018-01-11,Mid-Depth,20.52941226112913,10,6.925660838797167,10,13.603751422331964,0
WP,2018-01-11,Lower Photic,20.49064673247582,10,3.429050725916916,10,17.061596006558904,0
WP,2018-01-11,Deep,20.4578569548137,28,2.2051335737592948,28,18.252723381054405,0
WP,2018-02-07,Surface,20.38326224079072,10,3.5261176488587447,10,16.857144591931977,0
WP,2018-02-07,Mid-Depth,20.271800210341247,10,2.259806357126431,10,18.01199385321482,0
WP,2018-02-07,Lower Photic,20.26118102471612,10,1.965688663750497,10,18.29549236096562,0
WP,2018-02-07,Deep,20.2744035029273,28,1.545140077893155,28,18.729263425034144,0
WP,2018-02-28,Surface,20.61521865152646,10,7.0545614626653546,10,13.560657188861107,0
WP,2018-02-28,Mid-Depth,20.31940467713211,10,2.311239705397138,10,18.00816497173497,0
WP,2018-02-28,Lower Photic,20.26470012397845,10,1.0453889214718828,10,19.219311202506567,0
WP,2018-02-28,Deep,20.259879846587864,28,0.6829471889313281,28,19.576932657656535,0
WP,2018-03-13,Surface,20.80626475191963,10,6.856091307628395,10,13.950173444291236,0
WP,2018-03-13,Mid-Depth,20.393848490652623,10,3.910483573914436,10,16.483364916738186,0
WP,2018-03-13,Lower Photic,20.33599933454878,10,1.9369544697944288,10,18.39904486475435,0
WP,2018-03-13,Deep,20.27746029120098,28,0.9129668713279856,28,19.364493419872996,0
WP,2018-04-10,Surface,21.88246262141918,10,1.3667805025746833,10,20.515682118844495,0
WP,2018-04-10,Mid-Depth,21.532780269068788,10,2.0719892935096467,10,19.460790975559142,0
WP,2018-04-10,Lower Photic,20.99445776402309,10,1.7084241262515198,10,19.28603363777157,0
WP,2018-04-10,Deep,20.33686763717663,28,0.7105267368815683,28,19.626340900295062,0
WP,2018-05-15,Surface,23.146822811498048,10,1.782567851410522,10,21.364254960087525,0
WP,2018-05-15,Mid-Depth,22.20411440706433,10,1.9790647533687769,10,20.225049653695553,0
WP,2018-05-15,Lower Photic,21.39562355472276,10,1.0250027388965786,10,20.370620815826182,0
WP,2018-05-15,Deep,20.518138498145667,28,0.7017865706548764,28,19.816351927490793,0
WP,2018-06-12,Surface,23.62795667006916,10,1.453905339333552,10,22.174051330735608,0
WP,2018-06-12,Mid-Depth,22.8438612548663,10,0.8082216170031318,10,22.03563963786317,0
WP,2018-06-12,Lower Photic,21.20327537206624,10,0.7099505273047396,10,20.4933248447615,0
WP,2018-06-12,Deep,20.43479830736181,28,0.535369652444465,28,19.899428654917344,0
WP,2018-07-17,Surface,22.2706696823305,10,1.409154267735173,10,20.861515414595328,0
WP,2018-07-17,Mid-Depth,22.229187674212938,10,2.103333675417984,10,20.125853998794952,0
WP,2018-07-17,Lower Photic,21.714162289266547,10,1.9335888200527769,10,19.78057346921377,0
WP,2018-07-17,Deep,20.44098931849626,28,0.5793399601560203,28,19.86164935834024,0
WP,2018-08-14,Surface,23.37909296237438,10,0.6948213485363961,10,22.684271613837982,0
WP,2018-08-14,Mid-Depth,22.9806519979068,10,1.16065729823079,10,21.81999469967601,0
WP,2018-08-14,Lower Photic,22.34167426723897,10,1.396964270317097,10,20.944709996921876,0
WP,2018-08-14,Deep,20.72941876871469,28,0.9148014506797226,28,19.81461731803497,0
WP,2018-09-11,Surface,23.93497566140811,10,1.168142085939271,10,22.76683357546884,0
WP,2018-09-11,Mid-Depth,23.58357554479121,10,1.1910098260279542,10,22.392565718763255,0
WP,2018-09-11,Lower Photic,22.4521945564082,10,1.0918794627886306,10,21.360315093619572,0
WP,2018-09-11,Deep,20.737803510348588,28,0.8323169143774489,28,19.90548659597114,0
WP,2018-12-12,Surface,21.586443712224508,10,1.9329893411067929,10,19.653454371117714,0
WP,2018-12-12,Mid-Depth,21.58402923405941,10,1.949230017505664,10,19.63479921655375,0
WP,2018-12-12,Lower Photic,21.57820391892336,10,1.740373621132738,10,19.837830297790624,0
WP,2018-12-12,Deep,21.065482722163555,28,0.8887680948587048,28,20.17671462730485,0
WP,2019-02-12,Surface,20.71869925697323,10,4.872479912689983,10,15.846219344283249,0
WP,2019-02-12,Mid-Depth,20.579331532539435,10,8.452862200511056,10,12.126469332028378,0
WP,2019-02-12,Lower Photic,20.54902347742882,10,3.705704562598617,10,16.843318914830203,0
WP,2019-02-12,Deep,20.500762029333902,28,3.041505606482786,28,17.459256422851116,0
WP,2019-03-12,Surface,21.08422184169362,10,2.822212452219236,10,18.262009389474382,0
WP,2019-03-12,Mid-Depth,20.82476866584151,10,1.928389758430652,10,18.89637890741086,0
WP,2019-03-12,Lower Photic,20.687076557846872,10,1.3373891948564978,10,19.349687362990373,0
WP,2019-03-12,Deep,20.53958251974206,28,0.7026190048589561,28,19.836963514883102,0
WP,2019-04-09,Surface,21.963005361368875,10,2.684550008304388,10,19.278455353064487,0
WP,2019-04-09,Mid-Depth,21.272525546582266,10,2.224239621531188,10,19.048285925051076,0
WP,2019-04-09,Lower Photic,21.0738058604502,10,1.290751881450182,10,19.78305397900002,0
WP,2019-04-09,Deep,20.61510046622468,28,0.5809878540527462,28,20.03411261217193,0
WP,2019-05-14,Surface,23.97121015014809,10,1.308230822227661,10,22.66297932792043,0
WP,2019-05-14,Mid-Depth,22.53647540596285,10,0.9561593204135808,10,21.58031608554927,0
WP,2019-05-14,Lower Photic,21.22958543792721,10,0.5746033299052584,10,20.65498210802195,0
WP,2019-05-14,Deep,20.664888635643013,28,0.4356171277812734,28,20.22927150786174,0
WP,2019-06-12,Surface,24.1334871262916,10,1.1326144053730225,10,23.00087272091858,0
WP,2019-06-12,Mid-Depth,23.403313479058816,10,1.2629070722314,10,22.140406406827417,0
WP,2019-06-12,Lower Photic,21.6800854413152,10,0.7273599315601038,10,20.952725509755094,0
WP,2019-06-12,Deep,20.72234373198072,28,0.466545087697392,28,20.25579864428333,0
WP,2019-07-12,Surface,23.594042827566337,10,1.4873898287475398,10,22.1066529988188,0
WP,2019-07-12,Mid-Depth,23.49745459563775,10,1.6068794662069188,10,21.89057512943083,0
WP,2019-07-12,Lower Photic,22.023235262389687,10,1.3910255953894914,10,20.632209667000197,0
WP,2019-07-12,Deep,20.71377135065733,28,0.5315217237935524,28,20.182249626863776,0
WP,2019-08-13,Surface,23.78624623678585,10,1.484918685914598,10,22.301327550871253,0
WP,2019-08-13,Mid-Depth,23.47751743106405,10,1.718565849090652,10,21.7589515819734,0
WP,2019-08-13,Lower Photic,23.06374173329913,10,1.391929909709315,10,21.671811823589813,0
WP,2019-08-13,Deep,20.85991273969124,28,0.6668935172729074,28,20.193019222418332,0
WP,2019-09-10,Surface,24.18208742045478,10,1.2026068329436312,10,22.97948058751115,0
WP,2019-09-10,Mid-Depth,23.68969534827089,10,1.510936607171555,10,22.178758741099337,0
WP,2019-09-10,Lower Photic,22.53917355470445,10,1.5225292151396892,10,21.016644339564763,0
WP,2019-09-10,Deep,20.80504692233455,28,0.6694737307488999,28,20.13557319158565,0
WP,2020-01-23,Surface,20.954082754942075,10,3.589678804314718,10,17.364403950627356,0
WP,2020-01-23,Mid-Depth,20.849833124084537,10,3.937867364068494,10,16.91196576001604,0
WP,2020-01-23,Lower Photic,20.81433896576933,10,3.569078691033924,10,17.245260274735408,0
WP,2020-01-23,Deep,20.72848560219413,28,2.390661913482765,28,18.337823688711364,0
WP,2020-02-11,Surface,21.44657093382677,10,5.423963872654887,10,16.022607061171882,0
WP,2020-02-11,Mid-Depth,21.041045762988333,10,6.422395061832093,10,14.61865070115624,0
WP,2020-02-11,Lower Photic,20.94462092319957,10,5.710803718941543,10,15.233817204258026,0
WP,2020-02-11,Deep,20.748335414942662,28,2.01121067325132,28,18.737124741691343,0
WP,2020-03-10,Surface,20.93998543503281,10,2.396216708738315,10,18.543768726294495,0
WP,2020-03-10,Mid-Depth,20.87852478096162,10,2.696403493051935,10,18.182121287909684,0
WP,2020-03-10,Lower Photic,20.82225322490892,10,2.7561352834553885,10,18.06611794145353,0
WP,2020-03-10,Deep,20.72873243671404,28,2.415875800707243,28,18.312856636006796,0
WP,2020-08-11,Surface,23.90387282843872,10,2.039353150262021,10,21.8645196781767,0
WP,2020-08-11,Mid-Depth,23.756798392878483,10,1.951612975555772,10,21.80518541732271,0
WP,2020-08-11,Lower Photic,22.56977655943377,10,1.3020108491728792,10,21.26776571026089,0
WP,2020-08-11,Deep,20.886945593895625,28,0.5837992379222153,28,20.30314635597341,0
WP,2020-09-08,Surface,23.87986420667449,10,1.5778974170389255,10,22.301966789635564,0
WP,2020-09-08,Mid-Depth,23.62217056580693,10,1.4133226830632448,10,22.208847882743683,0
WP,2020-09-08,Lower Photic,22.83420650798304,10,1.070743000211442,10,21.763463507771597,0
WP,2020-09-08,Deep,20.89976544667231,28,0.5722450609671832,28,20.327520385705125,0
WP,2020-10-13,Surface,23.83322046177468,10,1.7243551329227749,10,22.108865328851905,0
WP,2020-10-13,Mid-Depth,23.62650320159469,10,1.376701133780348,10,22.249802067814343,0
WP,2020-10-13,Lower Photic,22.769588931761664,10,1.0244731029523044,10,21.74511582880936,0
WP,2020-10-13,Deep,20.88183709049552,28,0.5923848075536057,28,20.289452282941912,0
WP,2020-11-10,Surface,22.912417831126724,10,1.512338062260968,10,21.400079768865755,0
WP,2020-11-10,Mid-Depth,22.75522009730316,10,2.1107538001377426,10,20.644466297165415,0
WP,2020-11-10,Lower Photic,22.65056717023602,10,1.8620135746714064,10,20.788553595564615,0
WP,2020-11-10,Deep,21.10667370107319,28,0.878709561466165,28,20.227964139607025,0
WP,2020-12-08,Surface,21.95473398523492,10,1.6466762392325172,10,20.308057746002405,0
WP,2020-12-08,Mid-Depth,21.918888498836747,10,2.105741048211954,10,19.813147450624793,0
WP,2020-12-08,Lower Photic,21.91287088221318,10,2.1851055846825096,10,19.72776529753067,0
WP,2020-12-08,Deep,21.285664401979425,28,1.4942839782054569,28,19.79138042377397,0
WP,2021-01-19,Surface,21.20120299775628,10,1.836276953998039,10,19.364926043758242,0
WP,2021-01-19,Mid-Depth,21.154827516148607,10,3.043465353312919,10,18.11136216283569,0
WP,2021-01-19,Lower Photic,21.15084930018704,10,3.2956178902823403,10,17.8552314099047,0
WP,2021-01-19,Deep,20.99439786499239,28,2.7378909296772536,28,18.256506935315137,0
WP,2021-02-16,Surface,21.513667272037747,10,6.640878105368837,10,14.872789166668909,0
WP,2021-02-16,Mid-Depth,21.12925806815824,10,5.647601833222177,10,15.481656234936063,0
WP,2021-02-16,Lower Photic,20.99571058575264,10,5.901112310580879,10,15.094598275171762,0
WP,2021-02-16,Deep,20.79704285536094,28,2.8646954088598675,28,17.932347446501073,0
WP,2021-03-16,Surface,21.40675894365114,10,2.010027968531913,10,19.39673097511923,0
WP,2021-03-16,Mid-Depth,21.03239370180336,10,3.115687465666715,10,17.916706236136648,0
WP,2021-03-16,Lower Photic,20.896399222545018,10,2.001808396720872,10,18.894590825824146,0
WP,2021-03-16,Deep,20.78092713705899,28,1.1432211088870083,28,19.63770602817198,0
WP,2021-04-13,Surface,21.96442468901185,10,1.89375369478653,10,20.07067099422532,0
WP,2021-04-13,Mid-Depth,21.22585403709931,10,3.368358435103103,10,17.857495601996206,0
WP,2021-04-13,Lower Photic,21.10291966029589,10,3.2781100369915395,10,17.82480962330435,0
WP,2021-04-13,Deep,20.84672790327278,28,1.35533435808451,28,19.49139354518827,0
WP,2021-05-11,Surface,22.990851073729907,10,1.462422269626459,10,21.52842880410345,0
WP,2021-05-11,Mid-Depth,22.080596005656453,10,1.7654149282468812,10,20.315181077409573,0
WP,2021-05-11,Lower Photic,21.2605374544831,10,1.0535683694353748,10,20.206969085047724,0
WP,2021-05-11,Deep,20.890090376972378,28,0.6955566789783834,28,20.194533697993993,0
WP,2021-06-08,Surface,24.44517555816499,10,1.761916364800135,10,22.683259193364854,0
WP,2021-06-08,Mid-Depth,23.06818011349025,10,1.321184175992148,10,21.746995937498102,0
WP,2021-06-08,Lower Photic,21.207483101151944,10,0.8174759180655998,10,20.390007183086343,0
WP,2021-06-08,Deep,20.85978548857764,28,0.5763825655767116,28,20.283402923000928,0
WP,2021-07-13,Surface,23.57749420439968,10,2.011251995240632,10,21.56624220915905,0
WP,2021-07-13,Mid-Depth,23.47561484435896,10,1.9649179425879608,10,21.510696901771002,0
WP,2021-07-13,Lower Photic,21.89356292378778,10,1.649704760367306,10,20.243858163420473,0
WP,2021-07-13,Deep,20.918931071599467,28,0.6031591650504503,28,20.315771906549017,0
WP,2021-08-10,Surface,23.75158967872673,10,1.5828429509512736,10,22.168746727775456,0
WP,2021-08-10,Mid-Depth,23.3404318627202,10,1.9220888903437905,10,21.41834297237641,0
WP,2021-08-10,Lower Photic,22.40181326369511,10,1.9370829061979,10,20.46473035749721,0
WP,2021-08-10,Deep,20.98167961682661,28,1.1367855980746433,28,19.84489401875197,0
WP,2021-09-07,Surface,24.214375848591818,10,1.324488275523107,10,22.889887573068712,0
WP,2021-09-07,Mid-Depth,23.63825107301483,10,1.896081336010365,10,21.742169737004463,0
WP,2021-09-07,Lower Photic,22.919909341518867,10,1.313272895151016,10,21.60663644636785,0
WP,2021-09-07,Deep,20.94680310667152,28,0.7163553626223406,28,20.23044774404918,0
WP,2021-10-12,Surface,24.29906229913901,10,1.0341519358928033,10,23.264910363246205,0
WP,2021-10-12,Mid-Depth,23.86054057801061,10,2.8081362755726738,10,21.052404302437935,0
WP,2021-10-12,Lower Photic,22.98816038231881,10,2.701126940795666,10,20.287033441523143,0
WP,2021-10-12,Deep,20.973752951736085,28,0.8854736826159187,28,20.088279269120164,0
WP,2021-11-09,Surface,23.328363384975173,10,1.6020413463186205,10,21.72632203865655,0
WP,2021-11-09,Mid-Depth,23.17764060232907,10,2.996261251619585,10,20.181379350709484,0
WP,2021-11-09,Lower Photic,23.08450719785789,10,2.9757296355366503,10,20.108777562321237,0
WP,2021-11-09,Deep,21.12727742451309,28,1.0510702121714603,28,20.07620721234163,0
WP,2021-12-07,Surface,21.81951092537775,10,2.1932267316187493,10,19.626284193759,0
WP,2021-12-07,Mid-Depth,21.69455666736132,10,5.708410397101271,10,15.986146270260047,0
WP,2021-12-07,Lower Photic,21.679872396043823,10,5.72246318146607,10,15.957409214577753,0
WP,2021-12-07,Deep,21.19251799681162,28,4.210682412724922,28,16.9818355840867,0
WP,2022-01-18,Surface,21.20587999436035,10,2.082052213099025,10,19.123827781261326,0
WP,2022-01-18,Mid-Depth,21.02690107710983,10,2.567837607694997,10,18.459063469414833,0
WP,2022-01-18,Lower Photic,20.992683126321243,10,1.859019672947292,10,19.133663453373952,0
WP,2022-01-18,Deep,20.88040554693846,28,1.2529444704605557,28,19.627461076477903,0
WP,2022-02-08,Surface,21.091913663942098,10,1.6650291460083602,10,19.426884517933736,0
WP,2022-02-08,Mid-Depth,20.98715994413434,10,2.434412858716656,10,18.552747085417685,0
WP,2022-02-08,Lower Photic,20.857486361980268,10,1.956891216452648,10,18.90059514552762,0
WP,2022-02-08,Deep,20.779946627064664,28,1.5649202737357104,28,19.215026353328952,0
WP,2022-03-08,Surface,21.2249737732757,10,1.8294727866028453,10,19.395500986672854,0
WP,2022-03-08,Mid-Depth,20.71658244161616,10,2.428012072325829,10,18.288570369290333,0
WP,2022-03-08,Lower Photic,20.58776414209976,10,1.284467909912193,10,19.30329623218757,0
WP,2022-03-08,Deep,20.543435439136008,28,0.8320992165168976,28,19.71133622261911,0
WP,2022-04-05,Surface,22.83440676501534,10,1.003347754858981,10,21.83105901015636,0
WP,2022-04-05,Mid-Depth,21.80621265504957,10,1.9274961457240216,10,19.87871650932555,0
WP,2022-04-05,Lower Photic,21.17621993498846,10,2.035176371945138,10,19.141043563043322,0
WP,2022-04-05,Deep,20.71477529282488,28,0.8968594793881169,28,19.817915813436763,0
WP,2022-05-10,Surface,24.27777163888648,10,1.169748594503169,10,23.108023044383312,0
WP,2022-05-10,Mid-Depth,22.959607198251987,10,1.1950470333294494,10,21.76456016492254,0
WP,2022-05-10,Lower Photic,21.535123413136738,10,0.9769549184165218,10,20.558168494720217,0
WP,2022-05-10,Deep,20.74535478870412,28,0.6819058554287543,28,20.063448933275364,0
WP,2022-06-14,Surface,23.504156140537592,10,1.582729826770524,10,21.921426313767068,0
WP,2022-06-14,Mid-Depth,22.952342831513867,10,1.648629516863495,10,21.303713314650373,0
WP,2022-06-14,Lower Photic,22.00210612903427,10,1.124283987625239,10,20.87782214140903,0
WP,2022-06-14,Deep,20.764003472066783,28,0.6277487263968259,28,20.136254745669955,0
WP,2022-07-12,Surface,23.568189242699923,10,1.1599093581926236,10,22.408279884507298,0
WP,2022-07-12,Mid-Depth,22.939957395156007,10,1.491346745169371,10,21.448610649986637,0
WP,2022-07-12,Lower Photic,22.30383746323597,10,1.379209040777169,10,20.9246284224588,0
WP,2022-07-12,Deep,20.8059395854574,28,0.6634902423662147,28,20.142449343091183,0
WP,2022-08-09,Surface,23.01833219316259,10,1.3401750187043144,10,21.678157174458274,0
WP,2022-08-09,Mid-Depth,22.9151277301989,10,1.9835104502221832,10,20.931617279976717,0
WP,2022-08-09,Lower Photic,22.55481289548877,10,1.760939882004947,10,20.79387301348382,0
WP,2022-08-09,Deep,20.9254323514564,28,0.8669983400831276,28,20.058434011373272,0
