location,date,depth_group,value_chlorophyll_a,measurement_count_chlorophyll_a,value_dissolved_oxygen,measurement_count_dissolved_oxygen,value_difference,measurement_count_difference
WP,2014-02-26,Mid-Depth,3.678857142857143,10,6.487,10,-2.8081428571428573,0
WP,2014-02-26,Lower Photic,3.4392642838033063,10,5.487,10,-2.047735716196694,0
WP,2014-02-26,Deep,1.8152355531567843,28,4.343876464631824,28,-2.52864091147504,0
WP,2014-03-26,Surface,0.3085301866037791,10,7.322500000000001,10,-7.013969813396222,0
WP,2014-03-26,Mid-Depth,0.7717142857142856,10,7.313000000000001,10,-6.541285714285715,0
WP,2014-03-26,Lower Photic,0.8533608673541961,10,6.855500000000001,10,-6.002139132645805,0
WP,2014-03-26,Deep,0.3031966678495735,28,4.624587824101312,28,-4.321391156251738,0
WP,2014-04-22,Surface,0.3588,10,7.029259034210144,10,-6.670459034210143,0
WP,2014-04-22,Mid-Depth,0.625,10,7.074000000000001,10,-6.449000000000001,0
WP,2014-04-22,Lower Photic,0.8089999999999999,10,7.059,10,-6.25,0
WP,2014-04-22,Deep,0.6981873215771938,28,4.582334614440917,28,-3.8841472928637235,0
WP,2014-06-24,Surface,0.6049999999999999,10,7.07,10,-6.465000000000001,0
WP,2014-06-24,Mid-Depth,0.836,10,7.086999999999999,10,-6.250999999999999,0
WP,2014-06-24,Lower Photic,0.607,10,6.412999999999999,10,-5.805999999999999,0
WP,2014-06-24,Deep,0.3404656388346681,28,3.303345421423143,28,-2.9628797825884745,0
WP,2014-07-23,Surface,0.453,10,6.754,10,-6.300999999999999,0
WP,2014-07-23,Mid-Depth,0.852,10,6.598999999999999,10,-5.746999999999999,0
WP,2014-07-23,Lower Photic,0.78,10,6.129,10,-5.348999999999999,0
WP,2014-07-23,Deep,0.3108334871180528,28,3.088464004016925,28,-2.7776305168988724,0
WP,2014-08-12,Surface,0.6460000000000001,10,7.468999999999999,10,-6.8229999999999995,0
WP,2014-08-12,Mid-Depth,0.94,10,7.405000000000001,10,-6.465000000000002,0
WP,2014-08-12,Lower Photic,0.9240000000000002,10,6.535000000000001,10,-5.611000000000001,0
WP,2014-08-12,Deep,0.4560499611281821,28,3.043464376395076,28,-2.587414415266894,0
WP,2014-09-08,Surface,1.201,10,8.227,10,-7.026,0
WP,2014-09-08,Mid-Depth,1.866,10,8.091000000000001,10,-6.225000000000001,0
WP,2014-09-08,Lower Photic,0.907,10,6.76,10,-5.853,0
WP,2014-09-08,Deep,0.5116167154702144,28,3.1993719015933584,28,-2.687755186123144,0
WP,2014-10-07,Surface,2.056,10,8.796000000000001,10,-6.740000000000001,0
WP,2014-10-07,Mid-Depth,3.1676,10,8.199000000000002,10,-5.031400000000001,0
WP,2014-10-07,Lower Photic,1.3874,10,7.1240000000000006,10,-5.736600000000001,0
WP,2014-10-07,Deep,0.4563193126224544,28,2.890131881287136,28,-2.4338125686646817,0
WP,2014-11-11,Surface,1.207,10,7.695,10,-6.488,0
WP,2014-11-11,Mid-Depth,1.932,10,7.047,10,-5.115,0
WP,2014-11-11,Lower Photic,1.6949999999999998,10,6.715000000000001,10,-5.020000000000001,0
WP,2014-11-11,Deep,0.7962310631757922,28,4.252633529415206,28,-3.456402466239414,0
WP,2014-12-08,Surface,1.944,10,6.396,10,-4.452,0
WP,2014-12-08,Mid-Depth,3.4255000000000004,10,6.338,10,-2.9124999999999996,0
WP,2014-12-08,Lower Photic,3.316,10,6.269,10,-2.9530000000000003,0
WP,2014-12-08,Deep,1.8888705010580475,28,3.873199125350234,28,-1.9843286242921863,0
WP,2015-01-14,Surface,0.844,10,7.169559132390569,10,-6.325559132390569,0
WP,2015-01-14,Mid-Depth,0.0099999999999999,10,6.872843833940081,10,-6.862843833940081,0
WP,2015-01-14,Lower Photic,0.0099999999999999,10,5.950619590630389,10,-5.940619590630389,0
WP,2015-01-14,Deep,0.0177042199865967,28,3.85460386090022,28,-3.8368996409136233,0
WP,2015-02-10,Surface,4.714499999999999,10,6.684,10,-1.969500000000001,0
WP,2015-02-10,Mid-Depth,5.97,10,6.742999999999999,10,-0.7729999999999997,0
WP,2015-02-10,Lower Photic,2.4205,10,6.767999999999999,10,-4.347499999999998,0
WP,2015-02-10,Deep,1.298581725289994,28,6.5844980554522055,28,-5.285916330162212,0
WP,2015-03-10,Surface,1.61,10,6.590999999999999,10,-4.980999999999999,0
WP,2015-03-10,Mid-Depth,5.769,10,6.371,10,-0.6020000000000003,0
WP,2015-03-10,Lower Photic,6.758,10,5.502999999999999,10,1.2550000000000008,0
WP,2015-03-10,Deep,4.483390524086035,28,4.968472297118564,28,-0.48508177303252875,0
WP,2015-04-14,Surface,0.3370000000000001,10,7.175999999999999,10,-6.8389999999999995,0
WP,2015-04-14,Mid-Depth,0.6789999999999999,10,7.238000000000001,10,-6.559000000000001,0
WP,2015-04-14,Lower Photic,0.837,10,7.053,10,-6.216,0
WP,2015-04-14,Deep,0.5684364454578854,28,5.121744315435806,28,-4.553307869977921,0
WP,2015-05-05,Surface,0.4630000000000001,10,6.746,10,-6.283,0
WP,2015-05-05,Mid-Depth,0.784,10,7.4300000000000015,10,-6.646000000000002,0
WP,2015-05-05,Lower Photic,0.868,10,6.993,10,-6.125,0
WP,2015-05-05,Deep,0.5748923398347757,28,4.601400663297592,28,-4.026508323462816,0
WP,2015-06-09,Surface,0.586,10,7.414,10,-6.827999999999999,0
WP,2015-06-09,Mid-Depth,0.724,10,7.437,10,-6.713,0
WP,2015-06-09,Lower Photic,0.617,10,6.374,10,-5.757,0
WP,2015-06-09,Deep,0.3156071428571428,28,4.078017857142856,28,-3.7624107142857133,0
WP,2015-07-14,Surface,0.6090000000000001,10,7.306,10,-6.697,0
WP,2015-07-14,Mid-Depth,1.427,10,7.208,10,-5.781000000000001,0
WP,2015-07-14,Lower Photic,1.379,10,6.737,10,-5.3580000000000005,0
WP,2015-07-14,Deep,0.7651293958131865,28,3.775828197978658,28,-3.0106988021654715,0
WP,2015-08-10,Surface,0.931,10,7.801,10,-6.87,0
WP,2015-08-10,Mid-Depth,1.625,10,7.871,10,-6.246,0
WP,2015-08-10,Lower Photic,1.141,10,6.7700000000000005,10,-5.6290000000000004,0
WP,2015-08-10,Deep,0.8183053605536635,28,3.3554683838262136,28,-2.53716302327255,0
WP,2015-09-09,Surface,2.5806666666666667,10,8.177999999999999,10,-5.597333333333332,0
WP,2015-09-09,Mid-Depth,2.3063333333333333,10,7.947000000000001,10,-5.640666666666668,0
WP,2015-09-09,Lower Photic,0.962,10,6.575999999999999,10,-5.613999999999999,0
WP,2015-09-09,Deep,0.4946457538606375,28,3.068585944868278,28,-2.5739401910076403,0
WP,2015-10-06,Surface,0.959,10,8.117,10,-7.158000000000001,0
WP,2015-10-06,Mid-Depth,1.198,10,7.654999999999999,10,-6.456999999999999,0
WP,2015-10-06,Lower Photic,0.7630000000000001,10,6.049999999999999,10,-5.286999999999999,0
WP,2015-10-06,Deep,0.3917822941915633,28,2.866165395270072,28,-2.4743831010785087,0
WP,2015-11-12,Surface,1.8685568551925889,10,7.114,10,-5.245443144807411,0
WP,2015-11-12,Mid-Depth,2.444746768902095,10,6.415000000000001,10,-3.9702532310979057,0
WP,2015-11-12,Lower Photic,1.921989819630592,10,5.264999999999999,10,-3.343010180369407,0
WP,2015-11-12,Deep,1.045971493583992,28,2.824428829029815,28,-1.778457335445823,0
WP,2015-12-08,Surface,1.1010000000000002,10,7.26,10,-6.159,0
WP,2015-12-08,Mid-Depth,2.13,10,7.220999999999999,10,-5.090999999999999,0
WP,2015-12-08,Lower Photic,1.9620000000000004,10,7.079000000000001,10,-5.117,0
WP,2015-12-08,Deep,1.0570014808660757,28,4.6778776526220325,28,-3.620876171755957,0
WP,2016-01-19,Surface,1.3729999999999998,10,7.321000000000001,10,-5.948,0
WP,2016-01-19,Mid-Depth,1.798,10,7.1720000000000015,10,-5.374000000000001,0
WP,2016-01-19,Lower Photic,1.671,10,6.911999999999999,10,-5.240999999999999,0
WP,2016-01-19,Deep,1.0090186449674432,28,5.418130485791225,28,-4.4091118408237815,0
WP,2016-02-16,Surface,3.530500000000001,10,7.4300000000000015,10,-3.8995000000000006,0
WP,2016-02-16,Mid-Depth,5.529999999999999,10,7.199000000000001,10,-1.6690000000000014,0
WP,2016-02-16,Lower Photic,4.209999999999999,10,6.705000000000001,10,-2.495000000000002,0
WP,2016-02-16,Deep,3.061009916891648,28,5.686856551307464,28,-2.6258466344158164,0
WP,2016-03-08,Surface,1.914,10,8.180000000000001,10,-6.266000000000002,0
WP,2016-03-08,Mid-Depth,4.2780000000000005,10,7.816999999999998,10,-3.538999999999998,0
WP,2016-03-08,Lower Photic,3.6319999999999992,10,6.920999999999999,10,-3.289,0
WP,2016-03-08,Deep,1.7713705718116213,28,5.687210988119195,28,-3.9158404163075735,0
WP,2016-04-13,Surface,1.099,10,8.329,10,-7.23,0
WP,2016-04-13,Mid-Depth,2.4270000000000005,10,8.092,10,-5.665,0
WP,2016-04-13,Lower Photic,1.439,10,6.461,10,-5.022,0
WP,2016-04-13,Deep,0.355216453662886,28,4.647550532365473,28,-4.292334078702587,0
WP,2016-05-17,Surface,0.211,10,8.019,10,-7.808,0
WP,2016-05-17,Mid-Depth,0.709,10,8.222999999999999,10,-7.513999999999999,0
WP,2016-05-17,Lower Photic,0.7660000000000001,10,5.718,10,-4.952,0
WP,2016-05-17,Deep,0.2766349871028687,28,3.973363117442227,28,-3.696728130339358,0
WP,2016-06-14,Surface,0.612,10,8.071000000000002,10,-7.459000000000001,0
WP,2016-06-14,Mid-Depth,1.33,10,8.045999999999998,10,-6.7159999999999975,0
WP,2016-06-14,Lower Photic,0.8190000000000002,10,5.649,10,-4.83,0
WP,2016-06-14,Deep,0.2701446010168176,28,3.2681523983473206,28,-2.9980077973305033,0
WP,2016-07-12,Surface,0.344,10,7.510000000000001,10,-7.166,0
WP,2016-07-12,Mid-Depth,0.8089999999999999,10,7.462999999999999,10,-6.653999999999999,0
WP,2016-07-12,Lower Photic,1.015,10,4.426,10,-3.4110000000000005,0
WP,2016-07-12,Deep,0.3125655901608545,28,2.92617067130562,28,-2.6136050811447653,0
WP,2016-08-10,Surface,0.375,10,7.749,10,-7.374,0
WP,2016-08-10,Mid-Depth,0.8109999999999999,10,7.922,10,-7.111,0
WP,2016-08-10,Lower Photic,1.0429999999999997,10,7.531000000000001,10,-6.488000000000001,0
WP,2016-08-10,Deep,0.2975486849872348,28,2.917056378234032,28,-2.6195076932467973,0
WP,2016-09-07,Surface,0.302,10,7.764999999999999,10,-7.462999999999999,0
WP,2016-09-07,Mid-Depth,0.725,10,7.800999999999999,10,-7.076,0
WP,2016-09-07,Lower Photic,0.691,10,7.161,10,-6.47,0
WP,2016-09-07,Deep,0.2323393784808784,28,2.9210601147170285,28,-2.6887207362361503,0
WP,2016-10-12,Surface,0.424,10,7.244,10,-6.819999999999999,0
WP,2016-10-12,Mid-Depth,0.6990000000000001,10,7.259,10,-6.5600000000000005,0
WP,2016-10-12,Lower Photic,0.635,10,6.472,10,-5.837000000000001,0
WP,2016-10-12,Deep,0.2134642857142857,28,2.1831428571428573,28,-1.9696785714285716,0
WP,2016-11-09,Surface,0.387,10,7.537999999999999,10,-7.151,0
WP,2016-11-09,Mid-Depth,1.033,10,7.511999999999999,10,-6.478999999999999,0
WP,2016-11-09,Lower Photic,1.307,10,7.237,10,-5.93,0
WP,2016-11-09,Deep,0.5376143849367113,28,3.036025153399657,28,-2.4984107684629455,0
WP,2016-12-05,Surface,0.82,10,7.93,10,-7.109999999999999,0
WP,2016-12-05,Mid-Depth,2.111,10,7.644,10,-5.5329999999999995,0
WP,2016-12-05,Lower Photic,1.874,10,6.910000000000001,10,-5.036000000000001,0
WP,2016-12-05,Deep,0.8628536755623669,28,4.641783043750786,28,-3.7789293681884195,0
WP,2017-02-08,Surface,1.642,10,6.405000000000001,10,-4.763000000000002,0
WP,2017-02-08,Mid-Depth,1.854,10,6.115,10,-4.261,0
WP,2017-02-08,Lower Photic,1.3330000000000002,10,5.373,10,-4.04,0
WP,2017-02-08,Deep,0.9830693775554036,28,4.642203912404544,28,-3.659134534849141,0
WP,2017-03-14,Surface,1.82,10,7.396000000000001,10,-5.5760000000000005,0
WP,2017-03-14,Mid-Depth,1.912,10,6.496,10,-4.5840000000000005,0
WP,2017-03-14,Lower Photic,1.067,10,5.792,10,-4.725,0
WP,2017-03-14,Deep,0.4797645996080584,28,4.846658331653394,28,-4.366893732045336,0
WP,2017-04-19,Surface,0.182,10,7.601000000000001,10,-7.4190000000000005,0
WP,2017-04-19,Mid-Depth,0.471,10,7.505,10,-7.034,0
WP,2017-04-19,Lower Photic,0.626,10,7.097999999999999,10,-6.471999999999999,0
WP,2017-04-19,Deep,0.4573383004475798,28,5.372386257965104,28,-4.915047957517524,0
WP,2017-05-16,Surface,0.369,10,7.823,10,-7.454000000000001,0
WP,2017-05-16,Mid-Depth,0.79,10,7.834999999999999,10,-7.044999999999999,0
WP,2017-05-16,Lower Photic,0.631,10,7.167999999999999,10,-6.536999999999999,0
WP,2017-05-16,Deep,0.3013128322108765,28,4.978771868281113,28,-4.677459036070236,0
WP,2017-06-13,Surface,0.363,10,8.091,10,-7.728,0
WP,2017-06-13,Mid-Depth,0.7819999999999999,10,7.886999999999999,10,-7.104999999999999,0
WP,2017-06-13,Lower Photic,0.489,10,6.564,10,-6.075,0
WP,2017-06-13,Deep,0.1596426968268297,28,4.53158607226407,28,-4.37194337543724,0
WP,2017-07-11,Surface,0.634,10,8.538,10,-7.904,0
WP,2017-07-11,Mid-Depth,0.542,10,7.824,10,-7.282,0
WP,2017-07-11,Lower Photic,0.288,10,6.103,10,-5.8149999999999995,0
WP,2017-07-11,Deep,0.1713512372567051,28,3.978683315626394,28,-3.807332078369689,0
WP,2017-08-08,Surface,0.343,10,8.116,10,-7.773,0
WP,2017-08-08,Mid-Depth,0.6789999999999999,10,8.196,10,-7.5169999999999995,0
WP,2017-08-08,Lower Photic,0.597,10,6.824,10,-6.227,0
WP,2017-08-08,Deep,0.1735799151122265,28,3.420843768863425,28,-3.2472638537511984,0
WP,2017-09-12,Surface,0.74,10,7.318,10,-6.577999999999999,0
WP,2017-09-12,Mid-Depth,0.716,10,7.148000000000001,10,-6.432,0
WP,2017-09-12,Lower Photic,0.313,10,5.284999999999999,10,-4.9719999999999995,0
WP,2017-09-12,Deep,0.1456565139407545,28,2.519770908592036,28,-2.3741143946512815,0
WP,2017-10-12,Surface,0.585,10,6.0840000000000005,10,-5.4990000000000006,0
WP,2017-10-12,Mid-Depth,0.858,10,5.99,10,-5.132000000000001,0
WP,2017-10-12,Lower Photic,0.619,10,5.33,10,-4.711,0
WP,2017-10-12,Deep,0.1831368272886906,28,2.1212470581010647,28,-1.938110230812374,0
WP,2017-11-07,Surface,0.576,10,7.736,10,-7.16,0
WP,2017-11-07,Mid-Depth,1.789,10,7.266999999999999,10,-5.477999999999999,0
WP,2017-11-07,Lower Photic,1.512,10,6.825,10,-5.313000000000001,0
WP,2017-11-07,Deep,0.537040072045718,28,2.744725600597463,28,-2.207685528551745,0
WP,2017-12-13,Surface,1.794,10,4.601999999999999,10,-2.8079999999999994,0
WP,2017-12-13,Mid-Depth,3.273000000000001,10,4.6450000000000005,10,-1.3719999999999994,0
WP,2017-12-13,Lower Photic,3.217,10,4.6,10,-1.3829999999999996,0
WP,2017-12-13,Deep,2.4174553073568816,28,3.827177329238359,28,-1.4097220218814774,0
WP,2018-01-11,Surface,9.747939279997636,10,6.832807484017145,10,2.915131795980491,0
WP,2018-01-11,Mid-Depth,6.925660838797167,10,5.406894123068633,10,1.5187667157285345,0
WP,2018-01-11,Lower Photic,3.429050725916916,10,4.967269666902449,10,-1.5382189409855327,0
WP,2018-01-11,Deep,2.2051335737592948,28,4.531883470386251,28,-2.3267498966269566,0
WP,2018-02-07,Surface,3.5261176488587447,10,4.088988575432203,10,-0.5628709265734582,0
WP,2018-02-07,Mid-Depth,2.259806357126431,10,3.027145667155224,10,-0.7673393100287931,0
WP,2018-02-07,Lower Photic,1.965688663750497,10,3.030612204561657,10,-1.0649235408111601,0
WP,2018-02-07,Deep,1.545140077893155,28,2.836664945131185,28,-1.2915248672380302,0
WP,2018-02-28,Surface,7.0545614626653546,10,5.242853720726248,10,1.8117077419391068,0
WP,2018-02-28,Mid-Depth,2.311239705397138,10,3.8233349019101817,10,-1.5120951965130436,0
WP,2018-02-28,Lower Photic,1.0453889214718828,10,3.524572588131281,10,-2.4791836666593983,0
WP,2018-02-28,Deep,0.6829471889313281,28,3.050156738045001,28,-2.3672095491136727,0
WP,2018-03-13,Surface,6.856091307628395,10,6.328672046938283,10,0.5274192606901122,0
WP,2018-03-13,Mid-Depth,3.910483573914436,10,4.649091489302416,10,-0.7386079153879797,0
WP,2018-03-13,Lower Photic,1.9369544697944288,10,4.274481645258261,10,-2.337527175463832,0
WP,2018-03-13,Deep,0.9129668713279856,28,3.4083691601748027,28,-2.495402288846817,0
WP,2018-04-10,Surface,1.3667805025746833,10,6.84209164622218,10,-5.475311143647496,0
WP,2018-04-10,Mid-Depth,2.0719892935096467,10,6.698896839003399,10,-4.6269075454937525,0
WP,2018-04-10,Lower Photic,1.7084241262515198,10,5.603822549639864,10,-3.8953984233883445,0
WP,2018-04-10,Deep,0.7105267368815683,28,3.326077914892877,28,-2.6155511780113088,0
WP,2018-05-15,Surface,1.782567851410522,10,7.325109273778745,10,-5.542541422368223,0
WP,2018-05-15,Mid-Depth,1.9790647533687769,10,7.002865846313318,10,-5.023801092944542,0
WP,2018-05-15,Lower Photic,1.0250027388965786,10,5.5724730963642655,10,-4.547470357467687,0
WP,2018-05-15,Deep,0.7017865706548764,28,3.382603777191165,28,-2.6808172065362883,0
WP,2018-06-12,Surface,1.453905339333552,10,7.035633129217297,10,-5.581727789883745,0
WP,2018-06-12,Mid-Depth,0.8082216170031318,10,6.273982566374345,10,-5.465760949371213,0
WP,2018-06-12,Lower Photic,0.7099505273047396,10,4.214252392543126,10,-3.5043018652383866,0
WP,2018-06-12,Deep,0.535369652444465,28,2.794287558524394,28,-2.258917906079929,0
WP,2018-07-17,Surface,1.409154267735173,10,6.614298728285689,10,-5.205144460550517,0
WP,2018-07-17,Mid-Depth,2.103333675417984,10,6.484498956866044,10,-4.38116528144806,0
WP,2018-07-17,Lower Photic,1.9335888200527769,10,5.196334308373964,10,-3.262745488321187,0
WP,2018-07-17,Deep,0.5793399601560203,28,2.473150887858882,28,-1.8938109277028616,0
WP,2018-08-14,Surface,0.6948213485363961,10,7.00893985272605,10,-6.314118504189653,0
WP,2018-08-14,Mid-Depth,1.16065729823079,10,6.861045867954014,10,-5.700388569723224,0
WP,2018-08-14,Lower Photic,1.396964270317097,10,6.142171481250903,10,-4.745207210933806,0
WP,2018-08-14,Deep,0.9148014506797226,28,2.7924976524239464,28,-1.8776962017442238,0
WP,2018-09-11,Surface,1.168142085939271,10,7.23588162100724,10,-6.067739535067969,0
WP,2018-09-11,Mid-Depth,1.1910098260279542,10,7.0772773937266695,10,-5.886267567698715,0
WP,2018-09-11,Lower Photic,1.0918794627886306,10,5.504410314507718,10,-4.412530851719087,0
WP,2018-09-11,Deep,0.8323169143774489,28,2.5331078130853286,28,-1.7007908987078797,0
WP,2018-12-12,Surface,1.9329893411067929,10,5.7969988594139865,10,-3.864009518307194,0
WP,2018-12-12,Mid-Depth,1.949230017505664,10,5.781349460642111,10,-3.8321194431364467,0
WP,2018-12-12,Lower Photic,1.740373621132738,10,5.618874769972146,10,-3.8785011488394083,0
WP,2018-12-12,Deep,0.8887680948587048,28,3.302660732077626,28,-2.4138926372189213,0
WP,2019-02-12,Surface,4.872479912689983,10,6.883,10,-2.0105200873100166,0
WP,2019-02-12,Mid-Depth,8.452862200511056,10,6.324,10,2.1288622005110565,0
WP,2019-02-12,Lower Photic,3.705704562598617,10,5.997999999999999,10,-2.2922954374013824,0
WP,2019-02-12,Deep,3.041505606482786,28,7.146249609653334,28,-4.104744003170548,0
WP,2019-03-12,Surface,2.822212452219236,10,7.044000000000001,10,-4.221787547780766,0
WP,2019-03-12,Mid-Depth,1.928389758430652,10,6.289,10,-4.360610241569348,0
WP,2019-03-12,Lower Photic,1.3373891948564978,10,5.917,10,-4.579610805143502,0
WP,2019-03-12,Deep,0.7026190048589561,28,4.819727396809043,28,-4.117108391950087,0
WP,2019-04-09,Surface,2.684550008304388,10,7.489,10,-4.804449991695612,0
WP,2019-04-09,Mid-Depth,2.224239621531188,10,6.682,10,-4.457760378468812,0
WP,2019-04-09,Lower Photic,1.290751881450182,10,6.117,10,-4.8262481185498185,0
WP,2019-04-09,Deep,0.5809878540527462,28,4.556708070814591,28,-3.975720216761845,0
WP,2019-05-14,Surface,1.308230822227661,10,7.663388640401498,10,-6.355157818173837,0
WP,2019-05-14,Mid-Depth,0.9561593204135808,10,6.888368524818205,10,-5.932209204404624,0
WP,2019-05-14,Lower Photic,0.5746033299052584,10,5.0991034488551765,10,-4.524500118949918,0
WP,2019-05-14,Deep,0.4356171277812734,28,3.770802920999444,28,-3.3351857932181708,0
WP,2019-06-12,Surface,1.1326144053730225,10,7.040495497423756,10,-5.907881092050734,0
WP,2019-06-12,Mid-Depth,1.2629070722314,10,6.821973260548778,10,-5.559066188317378,0
WP,2019-06-12,Lower Photic,0.7273599315601038,10,4.634086725132006,10,-3.9067267935719023,0
WP,2019-06-12,Deep,0.466545087697392,28,3.324823584162566,28,-2.858278496465174,0
WP,2019-07-12,Surface,1.4873898287475398,10,6.830180703093423,10,-5.342790874345884,0
WP,2019-07-12,Mid-Depth,1.6068794662069188,10,6.775990405432606,10,-5.169110939225687,0
WP,2019-07-12,Lower Photic,1.3910255953894914,10,4.884856484246746,10,-3.4938308888572545,0
WP,2019-07-12,Deep,0.5315217237935524,28,3.240852733780348,28,-2.7093310099867955,0
WP,2019-08-13,Surface,1.484918685914598,10,7.245586744375744,10,-5.760668058461146,0
WP,2019-08-13,Mid-Depth,1.718565849090652,10,6.883878015328255,10,-5.165312166237603,0
WP,2019-08-13,Lower Photic,1.391929909709315,10,5.921040774724335,10,-4.52911086501502,0
WP,2019-08-13,Deep,0.6668935172729074,28,3.033759373727341,28,-2.3668658564544334,0
WP,2019-09-10,Surface,1.2026068329436312,10,7.200876271314874,10,-5.998269438371242,0
WP,2019-09-10,Mid-Depth,1.510936607171555,10,6.644413473875666,10,-5.133476866704111,0
WP,2019-09-10,Lower Photic,1.5225292151396892,10,4.569111208768785,10,-3.0465819936290957,0
WP,2019-09-10,Deep,0.6694737307488999,28,2.668971056086904,28,-1.999497325338004,0
WP,2020-01-23,Surface,3.589678804314718,10,6.335848093098865,10,-2.746169288784147,0
WP,2020-01-23,Mid-Depth,3.937867364068494,10,6.28125957403624,10,-2.3433922099677464,0
WP,2020-01-23,Lower Photic,3.569078691033924,10,6.174819361273171,10,-2.6057406702392467,0
WP,2020-01-23,Deep,2.390661913482765,28,5.122441938675883,28,-2.731780025193118,0
WP,2020-02-11,Surface,5.423963872654887,10,7.52830324752995,10,-2.104339374875063,0
WP,2020-02-11,Mid-Depth,6.422395061832093,10,7.008601289296733,10,-0.5862062274646398,0
WP,2020-02-11,Lower Photic,5.710803718941543,10,6.310705447232463,10,-0.59990172829092,0
WP,2020-02-11,Deep,2.01121067325132,28,4.616227989821224,28,-2.605017316569904,0
WP,2020-03-10,Surface,2.396216708738315,10,6.500392180198216,10,-4.104175471459901,0
WP,2020-03-10,Mid-Depth,2.696403493051935,10,6.129893714890609,10,-3.433490221838674,0
WP,2020-03-10,Lower Photic,2.7561352834553885,10,5.956787393916513,10,-3.2006521104611245,0
WP,2020-03-10,Deep,2.415875800707243,28,5.0961966820340425,28,-2.6803208813267996,0
WP,2020-08-11,Surface,2.039353150262021,10,7.035147387485495,10,-4.995794237223474,0
WP,2020-08-11,Mid-Depth,1.951612975555772,10,6.841608308397056,10,-4.889995332841284,0
WP,2020-08-11,Lower Photic,1.3020108491728792,10,5.181510828898157,10,-3.8794999797252774,0
WP,2020-08-11,Deep,0.5837992379222153,28,3.1363273119128925,28,-2.5525280739906773,0
WP,2020-09-08,Surface,1.5778974170389255,10,7.216914037596399,10,-5.639016620557474,0
WP,2020-09-08,Mid-Depth,1.4133226830632448,10,6.890210419367932,10,-5.476887736304687,0
WP,2020-09-08,Lower Photic,1.070743000211442,10,5.445179624779054,10,-4.374436624567612,0
WP,2020-09-08,Deep,0.5722450609671832,28,2.9005386664019537,28,-2.3282936054347703,0
WP,2020-10-13,Surface,1.7243551329227749,10,7.054449248472167,10,-5.330094115549392,0
WP,2020-10-13,Mid-Depth,1.376701133780348,10,6.659598255720264,10,-5.282897121939916,0
WP,2020-10-13,Lower Photic,1.0244731029523044,10,5.045089715615772,10,-4.020616612663467,0
WP,2020-10-13,Deep,0.5923848075536057,28,2.758344609036528,28,-2.165959801482922,0
WP,2020-11-10,Surface,1.512338062260968,10,6.905031464437414,10,-5.392693402176446,0
WP,2020-11-10,Mid-Depth,2.1107538001377426,10,6.554443080577729,10,-4.443689280439987,0
WP,2020-11-10,Lower Photic,1.8620135746714064,10,6.235661531106151,10,-4.373647956434745,0
WP,2020-11-10,Deep,0.878709561466165,28,3.045579131565656,28,-2.1668695700994913,0
WP,2020-12-08,Surface,1.6466762392325172,10,6.426168501765517,10,-4.779492262532999,0
WP,2020-12-08,Mid-Depth,2.105741048211954,10,6.294453928835151,10,-4.188712880623196,0
WP,2020-12-08,Lower Photic,2.1851055846825096,10,6.295116038791193,10,-4.110010454108683,0
WP,2020-12-08,Deep,1.4942839782054569,28,4.008575871791509,28,-2.514291893586052,0
WP,2021-01-19,Surface,1.836276953998039,10,6.488935678034641,10,-4.652658724036602,0
WP,2021-01-19,Mid-Depth,3.043465353312919,10,6.421262787307008,10,-3.377797433994089,0
WP,2021-01-19,Lower Photic,3.2956178902823403,10,6.359652662243395,10,-3.0640347719610546,0
WP,2021-01-19,Deep,2.7378909296772536,28,5.100070603784956,28,-2.3621796741077024,0
WP,2021-02-16,Surface,6.640878105368837,10,7.468965258847021,10,-0.828087153478184,0
WP,2021-02-16,Mid-Depth,5.647601833222177,10,7.052658585313783,10,-1.405056752091606,0
WP,2021-02-16,Lower Photic,5.901112310580879,10,6.547203630788262,10,-0.6460913202073835,0
WP,2021-02-16,Deep,2.8646954088598675,28,5.054401743808752,28,-2.1897063349488843,0
WP,2021-03-16,Surface,2.010027968531913,10,7.244941371173125,10,-5.234913402641212,0
WP,2021-03-16,Mid-Depth,3.115687465666715,10,6.825299761668108,10,-3.7096122960013935,0
WP,2021-03-16,Lower Photic,2.001808396720872,10,6.178917211188063,10,-4.177108814467191,0
WP,2021-03-16,Deep,1.1432211088870083,28,5.079508626804814,28,-3.9362875179178056,0
WP,2021-04-13,Surface,1.89375369478653,10,7.496495110896964,10,-5.602741416110434,0
WP,2021-04-13,Mid-Depth,3.368358435103103,10,7.098614824828087,10,-3.730256389724984,0
WP,2021-04-13,Lower Photic,3.2781100369915395,10,6.754932520394822,10,-3.476822483403282,0
WP,2021-04-13,Deep,1.35533435808451,28,5.255527781501748,28,-3.9001934234172375,0
WP,2021-05-11,Surface,1.462422269626459,10,7.255289221390237,10,-5.792866951763778,0
WP,2021-05-11,Mid-Depth,1.7654149282468812,10,6.82291448923749,10,-5.0574995609906095,0
WP,2021-05-11,Lower Photic,1.0535683694353748,10,5.995708361099196,10,-4.942139991663821,0
WP,2021-05-11,Deep,0.6955566789783834,28,4.705948428215087,28,-4.010391749236703,0
WP,2021-06-08,Surface,1.761916364800135,10,7.302313347228482,10,-5.540396982428347,0
WP,2021-06-08,Mid-Depth,1.321184175992148,10,6.848264432714369,10,-5.52708025672222,0
