location,date,depth_group,value_chlorophyll_a,measurement_count_chlorophyll_a,value_ph,measurement_count_ph,value_difference,measurement_count_difference
WP,2014-04-22,Mid-Depth,0.625,10,8.686000000000002,10,-8.061000000000002,0
WP,2014-04-22,Lower Photic,0.8089999999999999,10,8.652,10,-7.842999999999999,0
WP,2014-04-22,Deep,0.6981873215771938,28,8.236051220089548,28,-7.537863898512354,0
WP,2014-06-24,Surface,0.6049999999999999,10,8.539999999999997,10,-7.934999999999998,0
WP,2014-06-24,Mid-Depth,0.836,10,8.864,10,-8.028,0
WP,2014-06-24,Lower Photic,0.607,10,8.548,10,-7.941,0
WP,2014-06-24,Deep,0.3404656388346681,28,7.949897358860165,28,-7.609431720025497,0
WP,2014-07-23,Surface,0.453,10,8.788,10,-8.335,0
WP,2014-07-23,Mid-Depth,0.852,10,9.112,10,-8.26,0
WP,2014-07-23,Lower Photic,0.78,10,9.015,10,-8.235000000000001,0
WP,2014-07-23,Deep,0.3108334871180528,28,8.971459266883013,28,-8.66062577976496,0
WP,2014-08-12,Surface,0.6460000000000001,10,9.010000000000002,10,-8.364,0
WP,2014-08-12,Mid-Depth,0.94,10,9.010000000000002,10,-8.070000000000002,0
WP,2014-08-12,Lower Photic,0.9240000000000002,10,9.010000000000002,10,-8.086000000000002,0
WP,2014-08-12,Deep,0.4560499611281821,28,8.96284680016358,28,-8.506796839035399,0
WP,2014-09-08,Surface,1.201,10,7.3195,10,-6.118499999999999,0
WP,2014-09-08,Mid-Depth,1.866,10,7.075,10,-5.209,0
WP,2014-09-08,Lower Photic,0.907,10,8.204,10,-7.297000000000001,0
WP,2014-09-08,Deep,0.5116167154702144,28,7.831138182511858,28,-7.3195214670416435,0
WP,2014-10-07,Surface,2.056,10,9.661,10,-7.6049999999999995,0
WP,2014-10-07,Mid-Depth,3.1676,10,9.831,10,-6.663399999999999,0
WP,2014-10-07,Lower Photic,1.3874,10,9.786,10,-8.3986,0
WP,2014-10-07,Deep,0.4563193126224544,28,8.9285773621602,28,-8.472258049537745,0
WP,2014-11-11,Surface,1.207,10,10.867,10,-9.66,0
WP,2014-11-11,Mid-Depth,1.932,10,11.184,10,-9.251999999999999,0
WP,2014-11-11,Lower Photic,1.6949999999999998,10,11.351,10,-9.656,0
WP,2014-11-11,Deep,0.7962310631757922,28,10.35109082853048,28,-9.554859765354689,0
WP,2014-12-08,Surface,1.944,10,8.499,10,-6.555000000000001,0
WP,2014-12-08,Mid-Depth,3.4255000000000004,10,8.512,10,-5.0865,0
WP,2014-12-08,Lower Photic,3.316,10,8.501,10,-5.185,0
WP,2014-12-08,Deep,1.8888705010580475,28,8.151254709103906,28,-6.262384208045859,0
WP,2015-01-14,Surface,0.844,10,8.433,10,-7.5889999999999995,0
WP,2015-01-14,Mid-Depth,0.0099999999999999,10,8.409,10,-8.399000000000001,0
WP,2015-01-14,Lower Photic,0.0099999999999999,10,8.401,10,-8.391,0
WP,2015-01-14,Deep,0.0177042199865967,28,8.37763690751375,28,-8.359932687527154,0
WP,2015-02-10,Surface,4.714499999999999,10,8.427000000000001,10,-3.712500000000002,0
WP,2015-02-10,Mid-Depth,5.97,10,8.294,10,-2.3240000000000007,0
WP,2015-02-10,Lower Photic,2.4205,10,8.166,10,-5.7455,0
WP,2015-02-10,Deep,1.298581725289994,28,8.107080434767513,28,-6.808498709477519,0
WP,2015-03-10,Surface,1.61,10,8.647,10,-7.037,0
WP,2015-03-10,Mid-Depth,5.769,10,8.571000000000002,10,-2.8020000000000014,0
WP,2015-03-10,Lower Photic,6.758,10,8.489999999999998,10,-1.7319999999999984,0
WP,2015-03-10,Deep,4.483390524086035,28,8.427080561771378,28,-3.943690037685343,0
WP,2015-04-14,Surface,0.3370000000000001,10,8.774,10,-8.437,0
WP,2015-04-14,Mid-Depth,0.6789999999999999,10,8.77,10,-8.091,0
WP,2015-04-14,Lower Photic,0.837,10,8.687,10,-7.85,0
WP,2015-04-14,Deep,0.5684364454578854,28,8.445594174741947,28,-7.877157729284061,0
WP,2015-05-05,Surface,0.4630000000000001,10,8.782,10,-8.318999999999999,0
WP,2015-05-05,Mid-Depth,0.784,10,8.648,10,-7.864,0
WP,2015-05-05,Lower Photic,0.868,10,8.537,10,-7.6690000000000005,0
WP,2015-05-05,Deep,0.5748923398347757,28,8.234239781937758,28,-7.659347442102982,0
WP,2015-06-09,Surface,0.586,10,8.988,10,-8.402,0
WP,2015-06-09,Mid-Depth,0.724,10,8.931999999999999,10,-8.207999999999998,0
WP,2015-06-09,Lower Photic,0.617,10,8.636999999999997,10,-8.019999999999996,0
WP,2015-06-09,Deep,0.3156071428571428,28,8.332374999999999,28,-8.016767857142856,0
WP,2015-07-14,Surface,0.6090000000000001,10,8.692,10,-8.083,0
WP,2015-07-14,Mid-Depth,1.427,10,8.655999999999999,10,-7.228999999999999,0
WP,2015-07-14,Lower Photic,1.379,10,8.549000000000001,10,-7.170000000000002,0
WP,2015-07-14,Deep,0.7651293958131865,28,8.077233473335033,28,-7.312104077521846,0
WP,2015-08-10,Surface,0.931,10,8.867,10,-7.936000000000001,0
WP,2015-08-10,Mid-Depth,1.625,10,8.846,10,-7.221,0
WP,2015-08-10,Lower Photic,1.141,10,8.716999999999999,10,-7.575999999999999,0
WP,2015-08-10,Deep,0.8183053605536635,28,8.243498078073154,28,-7.42519271751949,0
WP,2015-09-09,Surface,2.5806666666666667,10,9.051,10,-6.4703333333333335,0
WP,2015-09-09,Mid-Depth,2.3063333333333333,10,8.815,10,-6.508666666666667,0
WP,2015-09-09,Lower Photic,0.962,10,8.551999999999998,10,-7.589999999999998,0
WP,2015-09-09,Deep,0.4946457538606375,28,8.046731281869803,28,-7.552085528009166,0
WP,2015-10-06,Surface,0.959,10,8.748999999999999,10,-7.789999999999999,0
WP,2015-10-06,Mid-Depth,1.198,10,8.363,10,-7.164999999999999,0
WP,2015-10-06,Lower Photic,0.7630000000000001,10,8.206999999999997,10,-7.443999999999997,0
WP,2015-10-06,Deep,0.3917822941915633,28,7.914764661150396,28,-7.522982366958832,0
WP,2015-11-12,Surface,1.8685568551925889,10,8.969000000000001,10,-7.100443144807413,0
WP,2015-11-12,Mid-Depth,2.444746768902095,10,8.943,10,-6.498253231097904,0
WP,2015-11-12,Lower Photic,1.921989819630592,10,8.716999999999999,10,-6.795010180369407,0
WP,2015-11-12,Deep,1.045971493583992,28,7.9265594082732544,28,-6.880587914689262,0
WP,2015-12-08,Surface,1.1010000000000002,10,8.373000000000001,10,-7.272000000000001,0
WP,2015-12-08,Mid-Depth,2.13,10,8.381,10,-6.251,0
WP,2015-12-08,Lower Photic,1.9620000000000004,10,8.358999999999998,10,-6.396999999999998,0
WP,2015-12-08,Deep,1.0570014808660757,28,8.092026867320463,28,-7.035025386454388,0
WP,2016-01-19,Surface,1.3729999999999998,10,7.775,10,-6.402000000000001,0
WP,2016-01-19,Mid-Depth,1.798,10,7.718999999999999,10,-5.920999999999999,0
WP,2016-01-19,Lower Photic,1.671,10,7.69,10,-6.019,0
WP,2016-01-19,Deep,1.0090186449674432,28,7.52385861502746,28,-6.514839970060017,0
WP,2016-02-16,Surface,3.530500000000001,10,7.982999999999999,10,-4.452499999999998,0
WP,2016-02-16,Mid-Depth,5.529999999999999,10,7.910000000000001,10,-2.3800000000000017,0
WP,2016-02-16,Lower Photic,4.209999999999999,10,7.921000000000001,10,-3.711000000000002,0
WP,2016-02-16,Deep,3.061009916891648,28,7.893810380521401,28,-4.832800463629754,0
WP,2016-03-08,Surface,1.914,10,8.685,10,-6.771000000000001,0
WP,2016-03-08,Mid-Depth,4.2780000000000005,10,8.562999999999999,10,-4.284999999999998,0
WP,2016-03-08,Lower Photic,3.6319999999999992,10,8.494,10,-4.862,0
WP,2016-03-08,Deep,1.7713705718116213,28,8.486984527923811,28,-6.71561395611219,0
WP,2016-04-13,Surface,1.099,10,8.036,10,-6.936999999999999,0
WP,2016-04-13,Mid-Depth,2.4270000000000005,10,7.87,10,-5.443,0
WP,2016-04-13,Lower Photic,1.439,10,7.703,10,-6.264,0
WP,2016-04-13,Deep,0.355216453662886,28,7.673873627137024,28,-7.318657173474137,0
WP,2016-05-17,Surface,0.211,10,8.578000000000001,10,-8.367,0
WP,2016-05-17,Mid-Depth,0.709,10,8.535,10,-7.8260000000000005,0
WP,2016-05-17,Lower Photic,0.7660000000000001,10,8.221999999999998,10,-7.455999999999998,0
WP,2016-05-17,Deep,0.2766349871028687,28,8.076926350664271,28,-7.800291363561403,0
WP,2016-06-14,Surface,0.612,10,8.606,10,-7.994,0
WP,2016-06-14,Mid-Depth,1.33,10,8.553999999999998,10,-7.223999999999998,0
WP,2016-06-14,Lower Photic,0.8190000000000002,10,8.322000000000001,10,-7.503000000000001,0
WP,2016-06-14,Deep,0.2701446010168176,28,8.052420236022828,28,-7.78227563500601,0
WP,2016-07-12,Surface,0.344,10,8.760000000000002,10,-8.416000000000002,0
WP,2016-07-12,Mid-Depth,0.8089999999999999,10,8.707999999999998,10,-7.898999999999998,0
WP,2016-07-12,Lower Photic,1.015,10,8.391,10,-7.376,0
WP,2016-07-12,Deep,0.3125655901608545,28,8.136829424359568,28,-7.824263834198714,0
WP,2016-08-10,Surface,0.375,10,8.398,10,-8.023,0
WP,2016-08-10,Mid-Depth,0.8109999999999999,10,8.376000000000001,10,-7.565000000000001,0
WP,2016-08-10,Lower Photic,1.0429999999999997,10,8.311000000000002,10,-7.2680000000000025,0
WP,2016-08-10,Deep,0.2975486849872348,28,7.865535342094433,28,-7.567986657107198,0
WP,2016-09-07,Surface,0.302,10,9.841,10,-9.539,0
WP,2016-09-07,Mid-Depth,0.725,10,9.821,10,-9.096,0
WP,2016-09-07,Lower Photic,0.691,10,9.73,10,-9.039,0
WP,2016-09-07,Deep,0.2323393784808784,28,9.178428730654009,28,-8.94608935217313,0
WP,2016-10-12,Surface,0.424,10,8.875,10,-8.451,0
WP,2016-10-12,Mid-Depth,0.6990000000000001,10,8.870999999999999,10,-8.171999999999999,0
WP,2016-10-12,Lower Photic,0.635,10,8.761,10,-8.126,0
WP,2016-10-12,Deep,0.2134642857142857,28,8.252464285714286,28,-8.039,0
WP,2016-11-09,Surface,0.387,10,8.839000000000002,10,-8.452000000000002,0
WP,2016-11-09,Mid-Depth,1.033,10,8.879000000000001,10,-7.846000000000002,0
WP,2016-11-09,Lower Photic,1.307,10,8.851999999999999,10,-7.544999999999998,0
WP,2016-11-09,Deep,0.5376143849367113,28,8.392517701142518,28,-7.854903316205807,0
WP,2016-12-05,Surface,0.82,10,8.398,10,-7.577999999999999,0
WP,2016-12-05,Mid-Depth,2.111,10,8.317000000000002,10,-6.206000000000001,0
WP,2016-12-05,Lower Photic,1.874,10,8.257,10,-6.382999999999999,0
WP,2016-12-05,Deep,0.8628536755623669,28,8.061606621743596,28,-7.198752946181229,0
WP,2017-02-08,Surface,1.642,10,8.277000000000001,10,-6.635000000000002,0
WP,2017-02-08,Mid-Depth,1.854,10,8.207000000000003,10,-6.353000000000002,0
WP,2017-02-08,Lower Photic,1.3330000000000002,10,8.171000000000001,10,-6.838000000000001,0
WP,2017-02-08,Deep,0.9830693775554036,28,8.13919509049759,28,-7.156125712942187,0
WP,2017-03-14,Surface,1.82,10,8.347,10,-6.526999999999999,0
WP,2017-03-14,Mid-Depth,1.912,10,8.278,10,-6.3660000000000005,0
WP,2017-03-14,Lower Photic,1.067,10,8.257,10,-7.1899999999999995,0
WP,2017-03-14,Deep,0.4797645996080584,28,8.20808419796773,28,-7.728319598359672,0
WP,2017-04-19,Surface,0.182,10,8.290000000000001,10,-8.108,0
WP,2017-04-19,Mid-Depth,0.471,10,8.220000000000002,10,-7.749000000000002,0
WP,2017-04-19,Lower Photic,0.626,10,8.190999999999999,10,-7.564999999999999,0
WP,2017-04-19,Deep,0.4573383004475798,28,8.099440738127086,28,-7.642102437679506,0
WP,2017-05-16,Surface,0.369,10,8.152,10,-7.7829999999999995,0
WP,2017-05-16,Mid-Depth,0.79,10,8.064999999999998,10,-7.274999999999998,0
WP,2017-05-16,Lower Photic,0.631,10,7.997,10,-7.366,0
WP,2017-05-16,Deep,0.3013128322108765,28,7.971490454301453,28,-7.670177622090576,0
WP,2017-06-13,Surface,0.363,10,9.358999999999998,10,-8.995999999999999,0
WP,2017-06-13,Mid-Depth,0.7819999999999999,10,9.329,10,-8.547,0
WP,2017-06-13,Lower Photic,0.489,10,9.215,10,-8.725999999999999,0
WP,2017-06-13,Deep,0.1596426968268297,28,9.089427500765217,28,-8.929784803938388,0
WP,2017-07-11,Surface,0.634,10,8.184000000000001,10,-7.550000000000001,0
WP,2017-07-11,Mid-Depth,0.542,10,8.072999999999999,10,-7.530999999999999,0
WP,2017-07-11,Lower Photic,0.288,10,7.949,10,-7.661,0
WP,2017-07-11,Deep,0.1713512372567051,28,7.850938934899532,28,-7.679587697642827,0
WP,2017-08-08,Surface,0.343,10,9.025,10,-8.682,0
WP,2017-08-08,Mid-Depth,0.6789999999999999,10,9.004999999999999,10,-8.325999999999999,0
WP,2017-08-08,Lower Photic,0.597,10,8.870999999999999,10,-8.274,0
WP,2017-08-08,Deep,0.1735799151122265,28,8.449307461352186,28,-8.27572754623996,0
WP,2017-09-12,Surface,0.74,10,10.371,10,-9.631,0
WP,2017-09-12,Mid-Depth,0.716,10,10.339,10,-9.623000000000001,0
WP,2017-09-12,Lower Photic,0.313,10,10.091,10,-9.777999999999999,0
WP,2017-09-12,Deep,0.1456565139407545,28,9.495071148671665,28,-9.34941463473091,0
WP,2017-10-12,Surface,0.585,10,9.105,10,-8.52,0
WP,2017-10-12,Mid-Depth,0.858,10,9.071000000000002,10,-8.213000000000001,0
WP,2017-10-12,Lower Photic,0.619,10,8.955000000000002,10,-8.336000000000002,0
WP,2017-10-12,Deep,0.1831368272886906,28,8.195025087155267,28,-8.011888259866577,0
WP,2017-11-07,Surface,0.576,10,8.944999999999999,10,-8.368999999999998,0
WP,2017-11-07,Mid-Depth,1.789,10,8.895000000000001,10,-7.106000000000002,0
WP,2017-11-07,Lower Photic,1.512,10,8.853000000000002,10,-7.341000000000001,0
WP,2017-11-07,Deep,0.537040072045718,28,8.093634394037249,28,-7.556594321991531,0
WP,2017-12-13,Surface,1.794,10,8.567000000000002,10,-6.7730000000000015,0
WP,2017-12-13,Mid-Depth,3.273000000000001,10,8.56,10,-5.286999999999999,0
WP,2017-12-13,Lower Photic,3.217,10,8.556000000000001,10,-5.339,0
WP,2017-12-13,Deep,2.4174553073568816,28,8.409884188550608,28,-5.992428881193726,0
WP,2018-01-11,Surface,9.747939279997636,10,9.306963719106426,10,0.4409755608912107,0
WP,2018-01-11,Mid-Depth,6.925660838797167,10,9.181070438907732,10,-2.255409600110564,0
WP,2018-01-11,Lower Photic,3.429050725916916,10,9.088707516963948,10,-5.659656791047032,0
WP,2018-01-11,Deep,2.2051335737592948,28,9.004585792364804,28,-6.799452218605509,0
WP,2018-02-07,Surface,3.5261176488587447,10,8.851125147044062,10,-5.325007498185317,0
WP,2018-02-07,Mid-Depth,2.259806357126431,10,8.704093444818517,10,-6.444287087692086,0
WP,2018-02-07,Lower Photic,1.965688663750497,10,8.69636047333123,10,-6.730671809580734,0
WP,2018-02-07,Deep,1.545140077893155,28,8.579603925501315,28,-7.03446384760816,0
WP,2018-02-28,Surface,7.0545614626653546,10,8.699494196556127,10,-1.6449327338907729,0
WP,2018-02-28,Mid-Depth,2.311239705397138,10,8.54932952275322,10,-6.238089817356082,0
WP,2018-02-28,Lower Photic,1.0453889214718828,10,8.510502653251184,10,-7.465113731779301,0
WP,2018-02-28,Deep,0.6829471889313281,28,8.457628703395462,28,-7.774681514464135,0
WP,2018-03-13,Surface,6.856091307628395,10,8.833505673026952,10,-1.9774143653985572,0
WP,2018-03-13,Mid-Depth,3.910483573914436,10,8.640637772386473,10,-4.730154198472037,0
WP,2018-03-13,Lower Photic,1.9369544697944288,10,8.589881152643118,10,-6.652926682848689,0
WP,2018-03-13,Deep,0.9129668713279856,28,8.485030378760866,28,-7.572063507432881,0
WP,2018-04-10,Surface,1.3667805025746833,10,8.89011172679975,10,-7.523331224225067,0
WP,2018-04-10,Mid-Depth,2.0719892935096467,10,8.826137754713352,10,-6.754148461203705,0
WP,2018-04-10,Lower Photic,1.7084241262515198,10,8.653402575995491,10,-6.944978449743971,0
WP,2018-04-10,Deep,0.7105267368815683,28,8.358310070366995,28,-7.647783333485427,0
WP,2018-05-15,Surface,1.782567851410522,10,8.713900029867423,10,-6.931332178456901,0
WP,2018-05-15,Mid-Depth,1.9790647533687769,10,8.576368918634198,10,-6.597304165265422,0
WP,2018-05-15,Lower Photic,1.0250027388965786,10,8.351329169402158,10,-7.3263264305055795,0
WP,2018-05-15,Deep,0.7017865706548764,28,8.047821449264196,28,-7.34603487860932,0
WP,2018-06-12,Surface,1.453905339333552,10,8.872666709726905,10,-7.418761370393353,0
WP,2018-06-12,Mid-Depth,0.8082216170031318,10,8.666317095172564,10,-7.8580954781694325,0
WP,2018-06-12,Lower Photic,0.7099505273047396,10,8.291975320847039,10,-7.582024793542299,0
WP,2018-06-12,Deep,0.535369652444465,28,8.072395852791024,28,-7.537026200346559,0
WP,2018-07-17,Surface,1.409154267735173,10,8.787238583813927,10,-7.378084316078755,0
WP,2018-07-17,Mid-Depth,2.103333675417984,10,8.74393701547463,10,-6.640603340056646,0
WP,2018-07-17,Lower Photic,1.9335888200527769,10,8.498309776395423,10,-6.564720956342646,0
WP,2018-07-17,Deep,0.5793399601560203,28,8.053908711367276,28,-7.4745687512112555,0
WP,2018-08-14,Surface,0.6948213485363961,10,8.844043223776023,10,-8.149221875239627,0
WP,2018-08-14,Mid-Depth,1.16065729823079,10,8.76208359220876,10,-7.601426293977971,0
WP,2018-08-14,Lower Photic,1.396964270317097,10,8.626030784712492,10,-7.229066514395395,0
WP,2018-08-14,Deep,0.9148014506797226,28,8.0778108793543,28,-7.163009428674578,0
WP,2018-09-11,Surface,1.168142085939271,10,8.818702189334363,10,-7.650560103395092,0
WP,2018-09-11,Mid-Depth,1.1910098260279542,10,8.737731318868269,10,-7.546721492840314,0
WP,2018-09-11,Lower Photic,1.0918794627886306,10,8.482720563610966,10,-7.390841100822335,0
WP,2018-09-11,Deep,0.8323169143774489,28,7.987823086912596,28,-7.155506172535147,0
WP,2018-12-12,Surface,1.9329893411067929,10,8.572200442342917,10,-6.639211101236124,0
WP,2018-12-12,Mid-Depth,1.949230017505664,10,8.57119668789667,10,-6.621966670391005,0
WP,2018-12-12,Lower Photic,1.740373621132738,10,8.551255933257334,10,-6.810882312124596,0
WP,2018-12-12,Deep,0.8887680948587048,28,8.19856773301055,28,-7.309799638151846,0
WP,2019-02-12,Surface,4.872479912689983,10,8.419938411440159,10,-3.547458498750175,0
WP,2019-02-12,Mid-Depth,8.452862200511056,10,8.142812422846067,10,0.31004977766498953,0
WP,2019-02-12,Lower Photic,3.705704562598617,10,8.03647423267722,10,-4.3307696700786025,0
WP,2019-02-12,Deep,3.041505606482786,28,7.958400197864933,28,-4.916894591382146,0
WP,2019-03-12,Surface,2.822212452219236,10,8.476287765220608,10,-5.654075313001372,0
WP,2019-03-12,Mid-Depth,1.928389758430652,10,8.376567205202814,10,-6.448177446772163,0
WP,2019-03-12,Lower Photic,1.3373891948564978,10,8.30414511984478,10,-6.966755924988282,0
WP,2019-03-12,Deep,0.7026190048589561,28,8.185871312298804,28,-7.483252307439848,0
WP,2019-04-09,Surface,2.684550008304388,10,8.68740753129411,10,-6.002857522989721,0
WP,2019-04-09,Mid-Depth,2.224239621531188,10,8.42174500527983,10,-6.197505383748641,0
WP,2019-04-09,Lower Photic,1.290751881450182,10,8.285193113188356,10,-6.994441231738174,0
WP,2019-04-09,Deep,0.5809878540527462,28,8.119552819922802,28,-7.538564965870056,0
WP,2019-05-14,Surface,1.308230822227661,10,8.85580255219803,10,-7.547571729970369,0
WP,2019-05-14,Mid-Depth,0.9561593204135808,10,8.72455585456172,10,-7.768396534148139,0
WP,2019-05-14,Lower Photic,0.5746033299052584,10,8.488480515209684,10,-7.913877185304425,0
WP,2019-05-14,Deep,0.4356171277812734,28,8.245538269105575,28,-7.809921141324302,0
WP,2019-06-12,Surface,1.1326144053730225,10,8.847199264753408,10,-7.714584859380386,0
WP,2019-06-12,Mid-Depth,1.2629070722314,10,8.751362244075677,10,-7.488455171844278,0
WP,2019-06-12,Lower Photic,0.7273599315601038,10,8.39470968061135,10,-7.667349749051246,0
WP,2019-06-12,Deep,0.466545087697392,28,8.125051335716865,28,-7.6585062480194726,0
WP,2019-07-12,Surface,1.4873898287475398,10,8.825514829677326,10,-7.338125000929786,0
WP,2019-07-12,Mid-Depth,1.6068794662069188,10,8.603632124966579,10,-6.99675265875966,0
WP,2019-07-12,Lower Photic,1.3910255953894914,10,8.268176335166682,10,-6.877150739777191,0
WP,2019-07-12,Deep,0.5315217237935524,28,7.860425043789866,28,-7.328903319996313,0
WP,2019-08-13,Surface,1.484918685914598,10,8.686674040737778,10,-7.201755354823179,0
WP,2019-08-13,Mid-Depth,1.718565849090652,10,8.541702004525089,10,-6.823136155434437,0
WP,2019-08-13,Lower Photic,1.391929909709315,10,8.386934470108878,10,-6.995004560399563,0
WP,2019-08-13,Deep,0.6668935172729074,28,7.876533279196076,28,-7.209639761923169,0
WP,2019-09-10,Surface,1.2026068329436312,10,8.885224199106721,10,-7.68261736616309,0
WP,2019-09-10,Mid-Depth,1.510936607171555,10,8.77366240966847,10,-7.262725802496915,0
WP,2019-09-10,Lower Photic,1.5225292151396892,10,8.48619749763271,10,-6.963668282493021,0
WP,2019-09-10,Deep,0.6694737307488999,28,8.030429950290683,28,-7.360956219541784,0
WP,2020-01-23,Surface,3.589678804314718,10,8.368314299501655,10,-4.778635495186937,0
WP,2020-01-23,Mid-Depth,3.937867364068494,10,7.772130819019639,10,-3.8342634549511456,0
WP,2020-01-23,Lower Photic,3.569078691033924,10,7.778533276439569,10,-4.209454585405645,0
WP,2020-01-23,Deep,2.390661913482765,28,7.337198524494929,28,-4.946536611012164,0
WP,2020-02-11,Surface,5.423963872654887,10,8.42839009293899,10,-3.0044262202841034,0
WP,2020-02-11,Mid-Depth,6.422395061832093,10,8.109882564148846,10,-1.6874875023167526,0
WP,2020-02-11,Lower Photic,5.710803718941543,10,7.989380231312367,10,-2.278576512370824,0
WP,2020-02-11,Deep,2.01121067325132,28,7.799302884455501,28,-5.78809221120418,0
WP,2020-03-10,Surface,2.396216708738315,10,6.992814035938378,10,-4.596597327200063,0
WP,2020-03-10,Mid-Depth,2.696403493051935,10,7.273635558967169,10,-4.577232065915235,0
WP,2020-03-10,Lower Photic,2.7561352834553885,10,7.618592061932939,10,-4.862456778477551,0
WP,2020-03-10,Deep,2.415875800707243,28,7.844462003667382,28,-5.428586202960139,0
WP,2020-08-11,Surface,2.039353150262021,10,8.778173245374203,10,-6.738820095112183,0
WP,2020-08-11,Mid-Depth,1.951612975555772,10,8.180328911655218,10,-6.228715936099446,0
WP,2020-08-11,Lower Photic,1.3020108491728792,10,7.772678255664618,10,-6.470667406491739,0
WP,2020-08-11,Deep,0.5837992379222153,28,7.1455814818224495,28,-6.561782243900234,0
WP,2020-09-08,Surface,1.5778974170389255,10,8.813248210223405,10,-7.235350793184479,0
WP,2020-09-08,Mid-Depth,1.4133226830632448,10,8.676778144655142,10,-7.263455461591897,0
WP,2020-09-08,Lower Photic,1.070743000211442,10,8.449858988372043,10,-7.379115988160601,0
WP,2020-09-08,Deep,0.5722450609671832,28,7.936663307276885,28,-7.364418246309702,0
WP,2020-10-13,Surface,1.7243551329227749,10,8.588388001458416,10,-6.864032868535641,0
WP,2020-10-13,Mid-Depth,1.376701133780348,10,7.930236757276904,10,-6.553535623496556,0
WP,2020-10-13,Lower Photic,1.0244731029523044,10,7.535735213893584,10,-6.51126211094128,0
WP,2020-10-13,Deep,0.5923848075536057,28,6.969973307367847,28,-6.377588499814242,0
WP,2020-11-10,Surface,1.512338062260968,10,8.355568704959014,10,-6.843230642698046,0
WP,2020-11-10,Mid-Depth,2.1107538001377426,10,7.700514563457121,10,-5.589760763319378,0
WP,2020-11-10,Lower Photic,1.8620135746714064,10,7.549528878267803,10,-5.687515303596396,0
WP,2020-11-10,Deep,0.878709561466165,28,7.065398470724577,28,-6.186688909258412,0
WP,2020-12-08,Surface,1.6466762392325172,10,7.693624202962719,10,-6.046947963730203,0
WP,2020-12-08,Mid-Depth,2.105741048211954,10,7.312878506078178,10,-5.207137457866224,0
WP,2020-12-08,Lower Photic,2.1851055846825096,10,6.515252054110206,10,-4.330146469427697,0
WP,2020-12-08,Deep,1.4942839782054569,28,5.551009665692193,28,-4.056725687486736,0
WP,2021-01-19,Surface,1.836276953998039,10,8.132340880460868,10,-6.296063926462828,0
WP,2021-01-19,Mid-Depth,3.043465353312919,10,7.992688139099505,10,-4.949222785786586,0
WP,2021-01-19,Lower Photic,3.2956178902823403,10,7.941804143955048,10,-4.646186253672708,0
WP,2021-01-19,Deep,2.7378909296772536,28,7.733952337384229,28,-4.996061407706976,0
WP,2021-02-16,Surface,6.640878105368837,10,8.688711420752623,10,-2.0478333153837864,0
WP,2021-02-16,Mid-Depth,5.647601833222177,10,8.237163864928105,10,-2.5895620317059276,0
WP,2021-02-16,Lower Photic,5.901112310580879,10,8.137869551493136,10,-2.236757240912257,0
WP,2021-02-16,Deep,2.8646954088598675,28,7.951163603306646,28,-5.086468194446779,0
WP,2021-03-16,Surface,2.010027968531913,10,8.027194262967424,10,-6.01716629443551,0
WP,2021-03-16,Mid-Depth,3.115687465666715,10,7.865764584914811,10,-4.750077119248097,0
WP,2021-03-16,Lower Photic,2.001808396720872,10,7.761806480339788,10,-5.759998083618916,0
WP,2021-03-16,Deep,1.1432211088870083,28,7.679565674738462,28,-6.536344565851453,0
WP,2021-04-13,Surface,1.89375369478653,10,8.594334824139926,10,-6.700581129353396,0
WP,2021-04-13,Mid-Depth,3.368358435103103,10,8.361304320894723,10,-4.99294588579162,0
WP,2021-04-13,Lower Photic,3.2781100369915395,10,8.08764893687888,10,-4.8095388998873405,0
WP,2021-04-13,Deep,1.35533435808451,28,7.895199824552437,28,-6.539865466467926,0
WP,2021-05-11,Surface,1.462422269626459,10,8.78615473354667,10,-7.323732463920211,0
WP,2021-05-11,Mid-Depth,1.7654149282468812,10,8.71108586870821,10,-6.945670940461329,0
WP,2021-05-11,Lower Photic,1.0535683694353748,10,8.582669369316523,10,-7.529100999881148,0
WP,2021-05-11,Deep,0.6955566789783834,28,8.378227971603803,28,-7.682671292625419,0
WP,2021-06-08,Surface,1.761916364800135,10,8.753044863989377,10,-6.991128499189242,0
WP,2021-06-08,Mid-Depth,1.321184175992148,10,8.249429623245893,10,-6.928245447253746,0
WP,2021-06-08,Lower Photic,0.8174759180655998,10,7.779917348788848,10,-6.962441430723248,0
WP,2021-06-08,Deep,0.5763825655767116,28,7.473415375183037,28,-6.897032809606325,0
WP,2021-07-13,Surface,2.011251995240632,10,8.802821099623369,10,-6.791569104382737,0
WP,2021-07-13,Mid-Depth,1.9649179425879608,10,8.146281636142826,10,-6.181363693554864,0
WP,2021-07-13,Lower Photic,1.649704760367306,10,7.577034676005442,10,-5.927329915638136,0
WP,2021-07-13,Deep,0.6031591650504503,28,7.198792419077583,28,-6.595633254027133,0
WP,2021-08-10,Surface,1.5828429509512736,10,8.870392364523202,10,-7.287549413571928,0
WP,2021-08-10,Mid-Depth,1.9220888903437905,10,8.078338292682659,10,-6.156249402338869,0
WP,2021-08-10,Lower Photic,1.9370829061979,10,7.193901934053217,10,-5.256819027855317,0
WP,2021-08-10,Deep,1.1367855980746433,28,6.389400743775851,28,-5.252615145701208,0
